potds,score
43,65
58,69
84,94
53,77
74,59
16,60
91,70
88,61
86,65
69,64
45,86
77,79
85,70
112,93
81,69
84,80
112,88
86,76
88,92
59,61
71,97
53,60
63,71
92,85
101,92
62,99
66,94
49,69
57,62
97,84
103,100
77,62
89,100
89,87
48,57
97,78
67,94
104,95
63,96
130,100
53,89
64,76
95,80
54,64
12,55
109,88
59,56
52,72
85,61
59,60
102,83
68,56
31,55
50,70
45,62
121,75
93,84
48,88
49,67
66,99
81,73
88,57
101,83
86,70
69,92
49,89
94,83
107,90
107,91
75,83
61,77
89,78
65,73
45,55
68,59
46,59
104,70
84,89
63,95
47,85
72,68
62,85
52,62
115,77
62,73
74,76
97,77
16,57
61,94
54,66
72,67
64,95
95,69
104,82
64,82
81,93
86,59
65,92
120,92
71,69
58,58
93,63
106,99
41,71
59,91
92,99
50,99
66,68
73,66
27,59
84,75
69,72
87,97
94,67
104,98
128,83
72,100
54,90
38,81
95,74
87,81
88,70
108,99
88,73
114,74
43,65
84,59
70,85
87,100
64,90
28,55
50,84
64,85
68,99
95,61
119,99
78,60
79,84
32,61
99,90
74,86
94,97
77,100
81,87
79,78
82,87
95,97
