potds,score
55,87
75,71
112,100
43,72
58,43
64,76
65,94
31,39
99,91
35,51
102,100
56,85
66,82
78,100
112,100
90,94
80,84
67,70
54,54
84,92
109,87
60,65
97,76
97,69
51,74
115,82
49,79
44,80
87,78
117,100
93,71
66,100
63,96
56,49
73,89
59,100
57,94
93,82
119,96
78,73
96,69
38,55
98,91
60,73
106,100
108,99
41,69
70,93
58,88
89,70
78,84
44,77
98,86
75,100
113,79
82,100
114,100
78,94
72,100
73,51
57,72
64,58
56,84
66,76
78,63
117,100
79,74
112,90
22,53
78,76
89,92
75,100
59,79
60,85
119,90
62,48
92,75
39,67
56,80
106,92
108,87
49,78
46,58
54,80
131,100
59,100
54,64
61,66
57,73
80,57
55,81
58,73
47,83
45,44
99,66
60,76
95,60
75,51
73,91
48,92
24,50
53,76
74,78
67,70
87,82
107,100
104,91
84,71
57,45
112,81
18,52
32,58
106,74
72,94
57,65
87,86
63,100
105,82
86,74
125,96
78,100
62,77
50,66
88,60
95,95
64,86
93,100
51,81
49,78
112,89
