potds,score
60,24
43,72
82,83
48,90
39,47
70,64
53,82
103,72
49,76
104,62
120,98
69,84
39,53
91,66
60,89
61,69
41,60
48,53
90,74
82,62
74,53
78,64
117,87
102,60
105,74
111,75
74,100
83,60
63,36
113,100
62,62
116,99
45,63
120,96
85,62
67,99
45,57
54,52
104,100
27,27
72,76
94,58
68,81
59,88
97,74
49,75
104,95
47,34
101,74
52,75
84,68
28,45
71,100
102,100
89,68
123,100
32,54
129,100
79,100
98,100
114,100
118,97
112,99
92,98
77,42
85,99
89,89
64,82
87,70
52,59
83,44
103,82
83,86
108,100
58,63
106,98
76,68
98,82
114,99
114,79
108,85
78,66
58,54
76,90
40,68
64,59
96,81
80,81
107,100
115,100
86,97
71,90
45,87
89,80
75,100
81,63
59,71
57,84
69,68
90,52
113,100
105,100
59,97
73,77
87,100
49,77
78,72
116,90
63,96
108,82
57,89
101,69
79,90
99,86
43,38
107,77
112,98
103,78
129,86
41,91
72,95
66,76
53,75
117,94
94,53
73,38
59,81
47,52
119,93
79,47
80,100
103,100
82,54
79,53
71,55
87,80
52,76
66,60
44,83
70,88
49,43
104,96
51,55
57,65
124,88
98,74
82,73
114,100
65,52
81,73
