potds,score
43,59
58,94
84,90
53,88
74,49
16,52
91,55
88,59
86,93
69,52
45,70
77,77
85,38
112,80
81,51
84,100
112,80
86,74
88,83
59,54
71,100
53,51
63,67
92,78
101,55
62,64
66,96
49,93
57,78
97,92
103,100
77,54
89,84
89,97
48,29
97,78
67,74
104,88
63,72
130,100
53,76
64,73
95,94
54,60
12,15
109,91
59,59
52,85
85,81
59,37
102,75
68,39
31,61
50,59
45,49
121,99
93,79
48,64
49,46
66,83
81,81
88,77
101,80
86,53
69,54
49,80
94,91
107,85
107,93
75,74
61,74
89,80
65,74
45,48
68,74
46,72
104,94
84,84
63,92
47,68
72,91
62,78
52,65
115,92
62,62
74,100
97,100
16,39
61,86
54,74
72,92
64,89
95,62
104,96
64,86
81,100
86,53
65,68
120,89
71,72
58,80
93,84
106,100
41,60
59,86
92,100
50,73
66,93
73,100
27,68
84,100
69,89
87,93
94,55
104,99
128,100
72,100
54,62
38,51
95,100
87,100
88,52
108,84
88,94
114,82
43,89
84,71
70,81
87,75
64,93
28,46
50,62
64,48
68,100
95,77
119,100
78,61
79,61
32,65
99,98
74,78
94,83
77,100
81,81
79,93
82,100
95,72
