potds,score
80,51
73,73
110,75
46,67
102,94
87,92
29,52
64,99
97,87
37,51
70,36
83,67
105,91
57,50
78,61
3,40
87,100
43,91
109,100
80,73
34,39
50,72
89,72
34,47
96,100
84,54
76,48
95,76
103,100
58,34
99,92
50,55
78,60
125,100
70,90
12,31
55,55
95,64
96,87
58,23
70,92
79,81
118,99
49,33
80,100
58,65
53,61
19,54
20,20
48,63
103,94
110,93
71,62
54,28
29,44
88,100
45,73
84,56
113,100
131,100
53,20
112,91
45,46
65,37
41,26
100,100
96,61
95,90
56,62
36,80
50,81
83,98
72,25
104,68
69,94
57,89
44,29
103,88
122,89
113,100
72,68
26,52
106,88
49,23
91,97
106,74
64,61
67,46
110,97
62,92
106,100
80,64
63,62
134,100
105,95
100,100
73,93
90,75
68,70
99,100
89,59
20,53
58,26
94,62
82,95
55,62
56,85
81,100
90,53
43,44
