potds,score
36,55
95,79
63,84
55,76
86,68
83,41
99,68
69,100
94,89
113,85
38,62
69,86
35,70
59,89
94,100
64,100
49,25
92,100
78,44
72,88
91,75
72,89
67,65
96,80
86,44
61,56
46,72
129,100
56,72
91,100
95,92
71,100
85,92
115,86
54,53
63,85
101,100
70,72
68,53
44,85
59,67
124,100
116,91
31,63
49,69
61,92
51,73
48,74
86,82
100,100
35,30
60,76
76,38
108,79
100,75
64,100
94,100
87,69
52,51
68,34
81,69
47,31
69,82
98,90
41,67
67,95
85,63
57,42
83,82
63,62
56,100
32,44
51,59
68,72
67,75
67,72
51,53
105,100
30,65
120,87
87,76
96,100
112,77
98,81
105,76
88,68
67,75
97,90
61,100
74,73
94,96
117,95
56,74
81,41
87,100
106,100
72,99
49,76
49,79
70,39
123,95
52,39
108,91
103,89
20,53
112,95
32,54
91,91
85,100
31,40
100,100
46,63
89,91
42,79
72,54
104,99
116,84
86,97
83,100
24,58
77,100
59,63
65,71
104,74
98,80
86,85
52,58
60,63
49,71
80,100
77,68
50,59
56,57
90,75
130,100
53,51
95,81
81,96
114,85
53,50
92,100
68,39
92,74
72,83
98,78
19,41
42,61
92,64
113,93
103,97
92,100
50,38
86,89
39,80
