potds,score
72,69
74,77
63,52
101,85
94,100
84,81
99,65
62,56
107,87
71,69
82,94
69,74
109,100
102,100
49,64
75,79
53,88
67,71
121,90
60,52
115,100
114,84
43,38
58,62
99,100
46,45
65,45
90,76
64,51
120,100
94,98
63,69
79,72
58,58
30,41
65,80
62,89
82,59
87,68
57,83
103,85
116,100
48,64
77,66
75,38
79,65
76,100
75,53
64,91
86,84
111,87
77,60
53,49
73,86
41,51
60,83
114,66
78,96
43,57
56,39
41,72
64,82
89,78
51,35
41,56
107,70
61,49
46,60
87,55
70,56
65,99
24,36
103,100
73,96
84,66
78,100
73,75
103,62
90,85
103,73
60,86
41,64
66,71
70,44
107,78
56,66
42,71
67,89
84,94
34,73
35,68
47,76
99,100
40,65
80,73
73,52
110,84
96,77
93,94
119,94
96,57
59,76
112,100
76,31
122,93
91,100
94,70
74,68
83,93
86,75
45,63
71,100
99,73
76,95
44,77
121,98
59,92
69,64
30,66
69,77
65,54
80,55
71,89
62,40
103,68
99,70
58,79
101,91
70,44
107,74
71,93
99,88
62,68
41,43
