potds,score
84,69
73,65
63,88
93,88
20,38
34,53
47,90
49,70
79,68
103,74
65,67
39,39
87,77
60,72
90,87
36,48
63,95
128,100
84,38
37,25
117,87
126,99
74,80
102,98
52,54
69,77
79,87
122,100
86,60
62,69
32,54
99,100
114,100
111,72
50,32
51,33
77,100
59,78
72,100
123,89
87,76
87,100
67,100
61,65
106,91
80,63
40,58
92,48
91,83
46,80
116,92
125,99
61,65
51,89
126,100
88,64
91,72
45,70
94,76
78,99
57,73
53,66
86,78
52,67
91,51
43,54
89,86
88,82
92,72
100,65
61,62
95,71
108,97
37,65
69,78
84,37
44,53
63,76
93,57
55,63
100,70
89,69
83,79
34,71
100,100
48,61
69,55
63,68
81,100
41,78
65,65
57,93
102,57
57,78
126,100
100,95
78,92
88,86
79,100
58,58
107,100
67,100
76,98
74,88
87,98
58,83
83,53
50,55
60,79
113,79
110,98
59,72
50,69
20,31
104,92
43,89
87,79
84,97
46,57
79,61
33,77
95,97
84,72
60,86
74,72
53,64
86,68
44,92
30,58
95,98
