potds,score
77,76
36,55
95,79
84,69
73,65
63,88
93,88
45,44
63,84
73,73
55,76
20,38
97,75
86,68
34,53
110,75
83,41
47,90
49,70
79,68
56,51
87,71
103,74
99,68
69,100
94,89
113,85
65,67
118,97
39,39
38,62
87,92
69,86
87,77
53,20
35,70
59,89
60,72
94,100
64,100
49,25
92,100
78,44
90,87
36,48
72,88
91,75
70,36
71,75
42,46
72,89
67,65
96,80
98,87
86,44
63,95
61,56
46,72
94,84
128,100
105,91
56,63
84,38
37,25
11,42
117,87
41,28
129,100
56,72
3,40
91,100
115,81
95,92
71,100
126,99
17,47
74,80
102,98
85,92
32,32
115,86
54,53
52,54
69,77
63,85
79,87
122,100
55,33
86,60
62,69
101,100
32,54
70,72
68,53
44,85
99,100
114,100
59,67
53,89
111,72
50,32
37,50
124,100
51,33
116,91
77,100
31,63
35,50
49,69
59,78
60,94
61,92
72,100
71,63
58,34
99,92
123,89
87,76
51,73
48,74
50,55
87,100
67,100
86,82
77,100
100,100
61,65
106,91
80,63
35,30
60,76
40,58
92,48
76,38
91,83
79,54
57,74
46,80
108,79
58,98
116,92
65,88
125,99
47,48
89,100
100,75
64,100
94,100
78,61
61,65
49,33
87,69
51,89
52,51
126,100
88,64
7,17
68,34
42,38
81,69
47,31
78,69
91,72
45,70
80,53
69,82
98,90
94,76
41,67
67,95
78,99
57,73
63,92
85,63
53,66
27,54
86,78
52,67
91,51
57,42
83,82
60,85
63,62
43,54
61,29
56,100
89,86
32,44
88,82
92,72
51,59
45,73
68,72
113,100
100,65
84,84
72,88
61,62
65,87
131,100
53,20
67,75
95,71
73,51
67,72
80,79
110,60
44,56
108,97
37,65
95,100
51,53
105,100
37,58
30,65
120,87
77,64
69,78
87,76
84,37
44,53
63,76
96,100
112,77
98,81
95,80
105,76
88,68
67,75
97,90
33,49
61,100
93,57
55,63
74,73
83,98
100,70
89,69
94,96
117,95
44,29
83,79
56,74
81,41
87,100
49,72
34,71
106,100
32,65
110,92
100,100
48,61
122,89
72,99
58,53
111,97
47,44
49,76
49,79
70,39
123,95
63,76
69,55
63,68
52,39
81,100
41,78
49,23
65,65
57,93
108,91
100,89
103,89
102,57
20,53
112,95
32,54
106,74
57,78
79,60
126,100
91,91
133,100
85,100
85,81
127,98
100,95
78,92
71,95
88,86
72,86
31,40
100,100
110,97
79,100
58,58
46,63
89,91
107,100
71,100
42,79
72,54
104,99
116,84
86,97
83,100
24,58
77,100
59,63
67,100
76,98
74,88
65,71
87,98
104,74
98,80
105,95
68,86
86,85
109,97
52,58
58,83
83,53
64,39
50,55
60,79
60,63
93,75
113,79
21,23
110,98
49,71
47,88
92,76
59,72
80,100
109,85
50,69
20,31
72,32
77,68
31,64
50,59
56,57
104,92
90,75
43,89
130,100
87,79
58,61
84,97
85,70
53,51
46,57
79,61
95,81
83,87
33,77
95,97
34,42
81,96
84,72
60,86
74,72
114,85
53,64
53,50
86,68
44,92
88,63
92,100
68,39
92,74
87,56
72,83
98,78
19,41
42,61
102,56
57,82
92,64
30,58
71,62
113,93
103,97
92,100
89,88
50,38
86,89
95,98
60,68
39,80
