potds,score
36,72
95,61
63,80
55,66
86,80
83,55
99,71
69,98
94,97
113,83
38,84
69,78
35,77
59,73
94,100
64,85
49,57
92,76
78,74
72,85
91,77
72,92
67,56
96,83
86,62
61,62
46,59
129,90
56,67
91,99
95,91
71,98
85,57
115,73
54,81
63,93
101,94
70,56
68,58
44,56
59,79
124,76
116,100
31,66
49,92
61,70
51,85
48,75
86,70
100,89
35,58
60,83
76,66
108,79
100,87
64,98
94,89
87,73
52,78
68,56
81,69
47,62
69,96
98,79
41,85
67,74
85,61
57,62
83,62
63,64
56,75
32,55
51,59
68,69
67,89
67,77
51,80
105,77
30,55
120,82
87,76
96,100
112,75
98,69
105,77
88,61
67,75
97,87
61,86
74,66
94,78
117,70
56,68
81,59
87,78
106,81
72,64
49,81
49,61
70,63
123,88
52,61
108,87
103,69
20,62
112,77
32,56
91,86
85,83
31,73
100,98
46,61
89,87
42,55
72,61
104,93
116,94
86,100
83,93
24,56
77,95
59,88
65,67
104,89
98,85
86,80
52,55
60,65
49,55
80,91
77,68
50,55
56,72
90,81
130,89
53,66
95,83
81,76
114,87
53,62
92,83
68,62
92,63
72,95
98,72
19,58
42,80
92,57
113,94
103,96
92,89
50,56
86,80
39,72
