potds,score
55,100
75,56
112,100
43,79
58,35
64,82
65,88
31,33
99,99
35,56
102,100
56,81
66,76
78,100
112,98
90,92
80,70
67,74
54,60
84,90
109,96
60,51
97,79
97,71
51,56
115,98
49,81
44,68
87,86
117,87
93,83
66,87
63,100
56,59
73,81
59,87
57,88
93,86
119,100
78,58
96,52
38,64
98,100
60,72
106,89
108,100
41,59
70,86
58,85
89,52
78,96
44,72
98,88
75,95
113,59
82,100
114,100
78,100
72,100
73,41
57,58
64,48
56,71
66,70
78,70
117,96
79,88
112,92
22,57
78,64
89,74
75,100
59,88
60,93
119,97
62,58
92,63
39,78
56,97
106,100
108,71
49,63
46,68
54,82
131,100
59,81
54,63
61,70
57,70
80,62
55,81
58,92
47,67
45,38
99,46
60,81
95,75
75,34
73,100
48,73
24,33
53,67
74,65
67,88
87,86
107,94
104,100
84,61
57,45
112,82
18,36
32,58
106,94
72,97
57,55
87,100
63,89
105,71
86,56
125,86
78,81
62,84
50,56
88,51
95,95
64,78
93,80
51,94
49,60
112,76
