potds,score
70,78
91,99
106,93
54,75
124,100
50,73
94,81
92,91
76,61
61,85
101,87
81,97
103,98
77,75
81,77
78,65
103,98
100,93
60,74
74,82
97,97
68,96
67,73
45,66
52,95
70,59
52,79
88,90
112,100
60,73
14,60
69,87
39,70
60,61
112,68
25,73
98,98
87,100
98,85
60,73
81,63
113,87
113,80
48,77
90,99
70,90
100,81
78,55
61,88
67,75
57,74
73,75
32,70
107,82
71,59
70,88
91,96
62,61
127,89
71,98
91,68
71,64
90,84
41,71
77,59
113,77
118,96
103,88
107,82
77,98
116,89
86,76
81,58
83,81
62,64
89,79
74,94
42,92
69,68
83,70
64,64
63,97
83,77
112,73
72,57
71,68
120,100
79,61
41,69
34,67
48,67
66,89
72,94
88,82
101,60
71,75
72,63
98,100
96,95
51,69
106,100
50,70
53,91
108,86
115,96
93,100
70,55
52,60
45,57
126,80
53,84
127,89
118,92
62,83
49,72
52,92
48,85
121,93
28,56
54,59
53,92
109,70
85,92
70,62
40,67
88,87
40,65
60,89
38,59
77,84
111,100
87,59
67,57
75,71
86,91
81,67
78,98
76,69
107,84
100,82
71,75
92,77
105,72
92,56
65,78
108,73
42,55
78,63
31,69
130,94
47,74
