potds,score
116,83
89,92
86,77
25,52
74,100
86,72
101,84
48,46
84,63
53,45
99,90
95,97
79,46
78,74
75,68
77,100
104,100
113,100
115,100
74,61
65,40
54,87
76,98
72,52
74,57
68,72
82,76
40,73
48,68
72,92
31,50
64,78
86,95
73,80
94,83
109,75
65,65
106,75
54,73
112,78
57,91
46,71
107,76
119,100
122,100
88,89
83,88
80,86
57,83
62,64
117,99
54,52
60,67
110,100
101,88
60,84
134,100
58,82
44,53
33,63
76,90
105,85
75,39
53,94
111,90
85,80
89,91
85,60
71,69
71,83
62,65
123,100
113,90
105,73
58,79
89,88
95,64
92,87
71,70
60,93
63,83
18,38
57,93
82,45
87,76
35,61
67,88
82,76
36,52
49,69
68,74
47,63
103,100
74,65
113,94
49,70
83,100
105,85
38,63
94,58
95,70
57,98
62,100
31,59
27,63
115,95
54,68
105,89
108,80
82,80
57,94
57,83
117,96
89,78
68,56
68,75
72,90
66,72
38,74
106,78
81,75
93,64
56,66
69,60
63,100
69,100
103,68
52,65
86,83
35,53
83,55
76,85
101,75
77,65
88,76
60,63
59,79
111,75
58,81
78,82
91,94
70,100
42,68
71,81
64,95
75,64
36,70
100,88
36,51
31,56
103,100
84,92
66,68
91,85
116,88
61,45
49,80
26,52
