potds,score
72,76
36,80
95,100
74,83
63,97
70,82
101,88
63,80
116,96
55,47
55,72
94,52
89,100
91,54
86,87
86,42
25,64
74,65
75,100
83,82
84,86
86,66
101,92
48,59
84,95
53,88
99,86
106,86
99,62
99,100
95,88
79,82
69,100
78,67
94,64
54,100
113,59
124,90
50,55
94,84
62,92
92,66
75,82
77,76
76,96
112,74
61,90
107,66
71,94
43,100
58,74
38,55
101,58
104,100
69,98
64,76
81,100
113,68
115,100
65,59
103,46
77,98
81,80
35,85
59,75
94,96
64,54
74,97
78,92
49,100
92,99
65,90
31,59
54,67
78,64
103,62
99,53
100,100
82,53
60,91
76,100
69,88
72,75
74,72
91,75
97,100
109,71
102,91
72,100
68,100
72,62
67,45
96,52
74,100
68,84
67,89
49,99
35,64
45,100
75,100
86,88
82,85
53,94
61,90
67,55
102,62
121,84
40,100
46,73
60,100
56,100
48,93
115,85
72,75
52,35
129,56
56,100
66,62
70,56
91,45
114,61
78,87
95,71
52,96
112,97
71,100
90,83
43,57
31,100
64,96
85,71
115,43
86,44
80,91
54,66
67,68
58,60
63,100
88,87
112,64
73,69
60,100
14,58
101,79
70,75
68,100
69,100
54,92
94,88
109,68
99,47
39,53
60,43
84,70
44,99
109,98
112,94
65,87
25,57
60,83
98,79
59,64
106,88
54,66
97,77
46,66
124,57
65,70
97,74
51,100
116,77
87,72
31,91
115,100
98,60
90,65
112,100
64,80
120,97
49,100
94,85
61,100
49,68
60,71
81,58
113,63
63,66
79,82
58,50
51,100
57,62
48,84
44,100
30,69
65,58
113,98
62,100
46,88
86,100
107,60
100,93
119,57
48,72
122,92
87,45
117,84
90,98
82,77
93,100
87,100
88,67
66,100
57,68
83,60
63,90
70,76
35,55
103,91
60,79
116,100
48,84
56,80
80,84
73,93
76,61
77,98
75,82
79,63
57,85
100,73
78,46
61,65
76,79
67,86
59,69
108,80
57,56
62,34
93,73
119,100
117,76
57,100
54,80
60,93
100,51
73,72
110,100
101,66
32,92
107,84
71,91
64,100
78,100
96,100
60,100
134,39
94,93
38,52
98,93
58,100
44,100
60,79
75,100
87,77
64,58
86,60
33,94
106,83
70,88
52,77
91,77
108,100
62,100
76,75
105,86
127,79
75,80
71,85
41,82
53,65
111,49
68,94
111,100
91,100
71,100
81,85
85,77
47,84
90,87
77,84
89,62
69,54
70,90
41,100
98,92
58,52
85,70
77,73
89,64
78,63
41,41
53,100
71,87
67,99
71,93
44,85
73,100
113,62
85,100
62,46
118,67
41,80
123,75
98,93
60,70
113,82
105,94
75,68
113,100
58,78
103,80
57,41
83,92
63,100
107,38
82,100
77,51
116,83
86,89
114,70
78,44
114,80
78,100
72,100
73,100
89,47
57,56
95,100
56,99
32,100
43,62
64,90
56,98
92,63
71,76
56,85
60,70
63,88
81,87
51,52
66,100
78,87
41,72
83,64
68,96
64,85
18,83
117,75
62,75
79,100
89,100
57,91
82,62
112,75
22,100
87,71
35,70
67,79
89,85
67,78
51,75
82,87
74,72
42,80
69,86
83,97
36,100
78,100
64,75
41,79
67,65
107,82
63,80
49,89
61,61
83,95
68,44
46,83
47,100
89,62
75,72
103,67
51,58
59,58
112,60
105,71
74,100
87,58
72,85
71,100
113,70
60,56
119,79
49,86
120,49
70,59
79,100
30,92
65,77
120,92
87,87
83,80
62,54
41,80
105,100
96,89
112,72
98,91
105,78
88,91
92,86
67,94
97,83
61,100
39,58
24,100
103,60
38,99
34,90
48,55
74,99
66,81
73,100
56,88
84,73
94,100
117,100
94,78
72,54
88,97
101,80
71,94
106,81
56,84
78,95
81,58
72,100
87,87
73,78
106,100
98,96
96,89
95,70
51,96
103,94
90,75
57,64
103,93
108,61
60,67
72,64
49,83
106,93
50,96
53,75
108,98
62,100
115,46
41,100
93,91
49,86
31,55
49,100
70,80
123,80
46,71
54,100
131,84
70,99
66,100
52,71
70,99
27,96
108,98
52,85
107,78
45,100
115,100
103,72
126,95
20,100
59,89
54,86
54,93
112,72
56,100
42,66
67,86
32,97
105,82
53,65
127,61
91,99
118,73
84,81
108,91
85,100
61,87
82,52
34,40
35,87
62,47
57,100
47,45
49,55
52,64
31,95
80,99
100,94
57,100
57,61
46,50
117,73
48,91
89,75
99,100
40,75
89,70
42,81
72,95
104,76
121,88
80,100
28,71
116,80
68,70
54,90
86,82
83,83
53,78
24,86
77,67
55,100
59,80
58,100
47,100
68,56
109,65
45,69
72,100
73,41
85,57
99,54
65,83
110,95
96,77
93,61
70,83
66,81
60,100
104,51
119,61
95,74
98,100
96,63
75,93
38,65
106,49
81,64
