potds,score
72,60
36,93
95,100
74,100
63,63
70,97
101,92
63,91
116,100
55,39
55,79
94,32
89,100
91,79
86,96
86,61
25,66
74,81
75,96
83,94
84,64
86,73
101,100
48,37
84,63
53,65
99,100
106,66
99,69
99,97
95,85
79,60
69,100
78,25
94,71
54,83
113,63
124,100
50,54
94,75
62,98
92,69
75,100
77,70
76,82
112,94
61,56
107,63
71,88
43,100
58,68
38,78
101,43
104,100
69,67
64,48
81,91
113,40
115,90
65,48
103,53
77,94
81,96
35,76
59,71
94,100
64,38
74,89
78,91
49,82
92,100
65,95
31,56
54,70
78,30
103,91
99,76
100,97
82,61
60,100
76,90
69,96
72,70
74,81
91,37
97,100
109,31
102,39
72,82
68,94
72,32
67,60
96,34
74,100
68,100
67,84
49,86
35,86
45,100
75,100
86,81
82,91
53,91
61,63
67,78
102,44
121,97
40,80
46,48
60,75
56,78
48,100
115,100
72,56
52,34
129,67
56,100
66,30
70,65
91,6
114,72
78,85
95,61
52,81
112,100
71,85
90,80
43,56
31,99
64,69
85,67
115,51
86,53
80,93
54,53
67,93
58,54
63,99
88,84
112,51
73,50
60,99
14,8
101,82
70,97
68,86
69,80
54,91
94,60
109,68
99,64
39,28
60,32
84,62
44,73
109,100
112,99
65,81
25,71
60,79
98,65
59,63
106,100
54,80
97,45
46,20
124,20
65,94
97,82
51,100
116,84
87,64
31,100
115,100
98,99
90,45
112,80
64,99
120,94
49,100
94,73
61,100
49,71
60,47
81,47
113,62
63,54
79,99
58,45
51,88
57,46
48,61
44,85
30,61
65,79
113,100
62,70
46,98
86,96
107,30
100,93
119,69
48,50
122,86
87,62
117,100
90,100
82,85
93,74
87,98
88,52
66,74
57,55
83,50
63,80
70,66
35,53
103,86
60,48
116,92
48,91
56,47
80,96
73,77
76,78
77,86
75,97
79,65
57,50
100,73
78,57
61,63
76,37
67,100
59,100
108,63
57,35
62,29
93,64
119,80
117,92
57,84
54,100
60,94
100,59
73,94
110,71
101,90
32,72
107,66
71,90
64,85
78,90
96,100
60,100
134,56
94,87
38,29
98,75
58,100
44,100
60,44
75,100
87,68
64,54
86,19
33,94
106,81
70,100
52,92
91,68
108,82
62,100
76,84
105,100
127,74
75,73
71,66
41,77
53,97
111,75
68,86
111,92
91,79
71,100
81,76
85,81
47,41
90,92
77,70
89,59
69,46
70,73
41,100
98,83
58,52
85,54
77,94
89,78
78,44
41,47
53,85
71,72
67,100
71,67
44,88
73,100
113,39
85,84
62,53
118,100
41,100
123,64
98,75
60,88
113,100
105,77
75,57
113,100
58,81
103,100
57,37
83,70
63,89
107,35
82,100
77,28
116,100
86,63
114,73
78,39
114,100
78,83
72,100
73,73
89,24
57,52
95,85
56,100
32,71
43,72
64,100
56,72
92,79
71,88
56,100
