potds,score
34,67
55,68
33,80
60,98
43,88
75,92
82,79
48,65
39,68
46,94
77,71
70,99
53,76
103,95
49,89
112,73
43,82
58,81
29,61
104,81
120,97
64,97
65,74
85,89
69,72
39,98
31,73
91,65
60,95
99,88
61,92
41,79
124,96
121,47
48,85
90,69
82,70
35,80
74,100
71,100
83,61
78,94
102,74
122,84
117,65
56,84
60,58
102,94
81,59
101,100
105,70
78,84
73,52
66,73
111,87
78,76
112,77
90,95
74,93
83,70
80,91
63,71
67,73
60,59
65,54
113,79
80,79
54,96
84,67
109,89
60,65
62,65
67,93
116,83
45,66
97,88
97,77
13,83
51,92
120,76
85,83
115,92
62,97
79,91
84,89
96,58
49,76
74,87
44,96
78,47
67,99
45,77
37,88
54,67
87,69
117,99
104,75
27,94
72,96
94,77
99,56
68,77
93,93
66,94
63,92
59,69
43,81
97,67
56,95
49,66
73,65
104,93
49,81
59,68
57,77
47,72
93,87
119,80
95,84
101,67
42,81
52,68
78,96
96,85
38,80
98,95
52,78
60,75
106,96
84,96
28,99
108,94
41,73
58,73
53,61
71,90
64,63
102,93
89,66
36,74
75,97
123,70
32,92
129,79
89,100
48,92
70,73
58,88
110,53
79,79
89,70
78,65
44,84
98,83
43,83
66,46
98,75
130,50
114,83
118,97
75,86
113,89
114,95
112,78
82,97
92,73
77,83
114,75
78,65
72,98
73,96
88,70
57,83
85,81
64,77
89,89
64,80
56,88
87,85
117,70
66,84
87,70
78,100
52,68
83,71
103,75
32,64
83,84
117,88
79,87
108,80
112,81
58,75
22,65
106,93
76,87
98,87
95,46
114,72
78,87
114,88
89,65
108,90
75,78
56,46
105,96
85,45
59,76
78,77
60,82
119,77
58,92
11,92
101,52
76,95
72,98
85,52
62,66
90,80
40,84
41,69
92,85
90,84
130,68
64,73
96,79
80,67
39,81
107,67
116,77
115,88
56,89
25,89
86,65
38,99
106,83
103,86
8,91
33,78
101,48
113,47
71,82
89,45
108,65
45,80
112,45
49,90
73,64
89,67
61,89
75,73
46,72
54,100
131,96
81,94
26,95
59,88
57,84
69,67
90,77
113,93
91,79
105,87
59,86
54,86
59,66
73,89
87,66
57,57
79,87
49,71
78,80
66,97
72,47
64,64
94,51
61,83
90,57
116,77
107,49
90,62
63,84
108,91
57,90
57,83
80,79
101,69
79,74
106,63
16,80
84,62
80,63
99,85
55,91
43,93
107,94
58,84
112,85
47,83
45,90
103,88
99,81
79,51
129,82
41,100
60,87
95,97
76,46
75,93
72,77
66,67
53,91
73,92
117,80
94,66
48,85
71,72
73,72
90,81
61,73
68,56
24,100
53,75
74,78
48,60
68,92
67,99
59,100
47,87
119,86
79,72
59,50
87,85
80,83
113,47
107,90
104,93
84,91
57,94
103,73
112,89
18,70
73,77
32,74
60,69
106,67
86,72
72,72
57,86
86,47
87,100
82,83
99,100
113,74
79,68
31,62
63,98
71,79
105,69
87,89
70,46
52,83
66,73
86,83
44,95
20,46
125,73
70,89
78,84
62,99
80,51
49,81
104,97
50,72
60,52
51,82
95,69
88,68
57,80
95,74
64,96
124,80
98,66
82,69
93,66
51,74
62,73
114,84
65,71
90,97
49,98
81,78
112,76
