potds,score
75,100
43,100
80,83
116,96
58,68
89,100
86,87
88,41
84,100
25,64
74,65
53,71
86,66
74,100
101,92
16,90
48,59
84,95
53,88
99,86
91,81
95,88
102,80
88,60
79,82
86,86
66,68
120,100
78,67
69,83
45,78
75,82
77,76
77,71
104,100
64,67
113,68
115,100
85,59
120,44
112,50
74,97
65,90
97,50
54,67
81,90
84,99
112,100
58,62
101,66
86,72
76,100
86,82
88,94
72,100
74,100
68,84
59,77
88,77
82,85
66,86
71,75
40,100
48,93
68,67
72,75
53,100
66,81
85,85
63,57
31,100
64,96
86,44
92,100
67,39
101,100
95,34
74,29
67,75
62,92
87,95
73,69
66,74
109,99
34,100
49,100
57,38
94,88
109,68
62,97
89,43
97,95
65,87
103,100
106,88
54,66
46,67
77,76
89,80
61,81
55,88
112,100
61,98
89,96
46,94
48,81
97,100
67,51
57,62
104,100
46,88
63,100
130,78
65,42
107,60
125,44
53,96
119,57
122,92
83,88
28,56
64,100
95,100
88,67
83,60
80,84
63,81
54,68
12,79
70,66
109,79
59,100
57,85
52,72
85,100
81,100
77,67
55,83
62,34
59,49
109,77
96,33
117,76
58,100
102,75
54,80
68,62
60,93
31,81
111,100
110,100
101,66
50,98
51,73
60,100
134,39
58,100
44,100
45,61
33,94
90,29
121,75
76,75
105,86
75,80
53,65
80,53
93,53
111,49
53,97
48,100
49,98
66,80
85,77
81,100
88,100
92,100
101,98
86,64
69,96
72,58
49,89
89,62
115,100
94,95
52,48
85,70
12,73
81,23
59,97
119,75
71,87
71,93
74,80
62,46
123,75
107,85
107,76
75,81
113,82
105,94
61,72
58,78
109,58
69,53
89,47
95,100
89,85
65,85
88,76
92,63
71,76
60,70
63,88
84,53
45,76
68,92
18,83
113,65
57,91
82,62
71,78
62,94
46,83
104,84
87,71
77,84
112,70
35,70
67,78
82,87
36,100
84,96
63,76
47,100
72,48
40,44
49,89
68,44
62,98
47,100
103,67
95,59
52,96
115,89
74,100
113,70
49,86
28,76
62,47
83,80
74,69
97,74
105,100
16,62
116,46
118,43
38,99
86,58
96,81
53,61
69,47
94,78
61,54
102,61
95,70
54,84
98,90
72,98
72,84
64,69
100,60
56,77
57,64
95,92
62,100
104,82
55,84
64,87
81,68
31,55
38,79
87,100
86,87
65,100
106,63
70,62
120,66
27,96
115,100
71,64
58,79
54,93
93,85
106,75
41,100
59,62
92,88
67,89
105,82
33,57
50,73
108,91
75,92
66,82
73,65
96,37
27,81
82,52
84,78
64,80
67,54
69,82
57,100
57,61
117,73
62,85
37,72
89,70
87,99
68,70
94,85
104,100
68,56
128,100
72,100
72,85
54,97
38,74
95,62
66,81
80,100
87,61
88,89
38,65
106,49
81,64
108,87
88,83
114,100
93,79
56,52
69,100
63,74
82,61
69,86
103,73
69,55
43,100
52,84
86,55
84,72
88,59
35,57
83,83
70,58
100,98
76,88
87,96
101,100
77,85
88,100
60,85
59,36
111,93
64,66
28,100
58,88
43,63
78,91
91,92
72,100
70,52
50,100
64,100
42,78
71,100
68,72
70,85
64,47
76,15
95,97
75,75
119,64
78,44
36,93
79,86
100,58
71,75
104,85
36,100
27,53
31,57
94,71
55,71
103,97
84,57
32,78
99,75
6,65
66,80
92,47
96,82
91,94
74,100
116,96
61,100
49,82
117,41
94,90
72,98
77,100
26,77
81,82
79,88
82,50
95,83
95,54
97,84
