potds,score
70,97
73,92
28,56
91,79
83,46
85,98
77,51
124,83
34,100
98,92
61,86
112,91
106,66
93,36
65,82
54,83
124,100
50,54
94,75
71,83
30,94
92,69
76,82
61,56
101,43
81,91
93,69
103,53
77,94
81,96
110,76
78,91
103,91
34,100
88,68
100,97
60,100
74,81
97,100
78,70
21,57
125,76
68,94
67,84
45,100
66,55
83,49
69,5
64,81
81,100
30,22
16,52
57,91
53,87
40,58
54,29
52,34
122,68
57,78
70,65
58,64
52,81
116,89
86,25
104,41
82,56
115,41
88,84
112,51
62,46
43,59
60,99
14,8
90,83
60,78
69,80
51,69
39,28
60,32
77,66
112,99
102,9
71,50
38,56
25,71
98,65
65,65
56,73
84,22
78,97
67,59
48,75
108,100
87,90
32,70
89,41
80,12
78,62
76,87
19,89
59,63
102,70
87,64
98,99
103,98
60,47
89,75
94,52
86,84
81,47
94,12
79,81
113,62
52,94
113,100
106,78
48,50
90,100
70,100
59,100
70,66
74,25
66,74
27,78
63,66
39,100
96,77
45,91
12,77
103,77
74,83
100,73
78,57
61,63
67,100
89,90
99,79
57,84
82,56
70,43
94,34
42,4
73,94
80,96
32,72
107,66
71,90
92,72
72,63
87,64
51,64
70,100
91,68
57,85
62,100
127,74
71,66
82,46
58,56
39,49
91,79
71,100
37,90
66,34
51,59
90,92
103,44
56,74
41,100
110,71
64,80
77,94
90,50
59,81
54,49
113,39
69,43
118,100
75,79
59,68
29,82
103,100
68,100
107,35
77,28
124,39
116,100
86,63
50,56
66,79
115,88
51,82
69,100
59,89
81,84
113,100
106,54
83,84
46,89
74,99
62,68
89,73
35,88
130,75
74,99
42,100
69,70
83,97
120,71
66,69
93,39
65,100
64,78
63,84
38,100
64,76
83,100
41,64
94,84
100,100
53,100
70,84
78,89
64,42
112,58
72,66
72,87
71,94
95,42
61,100
120,33
56,76
94,84
79,93
60,100
50,100
105,50
41,100
68,48
50,31
95,100
56,93
34,81
48,48
62,100
104,85
66,62
72,39
97,32
104,72
76,80
72,39
109,29
82,60
77,67
88,100
101,56
84,92
71,75
72,88
98,99
96,100
67,56
51,100
50,98
86,74
99,100
106,63
50,70
53,33
117,89
108,75
115,27
76,87
73,51
93,90
101,57
75,100
70,100
47,92
52,100
111,94
27,100
45,100
126,100
71,50
61,76
52,39
40,79
53,90
113,100
90,69
60,78
53,51
127,71
55,52
69,39
118,64
66,86
42,100
64,65
75,20
113,74
116,82
62,55
67,86
49,26
52,73
110,48
86,36
51,98
84,67
48,88
121,59
28,55
54,99
77,100
61,98
53,58
29,100
50,56
101,100
108,92
67,24
70,100
109,72
85,68
60,100
45,81
79,-9
92,100
62,90
70,83
58,95
40,86
88,86
40,98
86,99
22,88
111,86
100,97
73,24
60,68
60,90
78,40
38,77
48,70
46,74
86,91
45,92
88,27
118,80
77,43
87,100
45,98
111,15
87,100
41,77
101,73
67,100
75,84
80,78
82,59
33,78
62,66
86,28
101,94
81,98
32,55
78,100
47,76
76,94
107,55
79,55
71,93
100,100
79,100
89,59
34,66
71,93
82,48
61,43
67,100
58,97
41,53
109,72
27,17
127,81
78,96
72,56
106,76
96,100
61,83
20,96
92,100
105,100
92,100
93,100
88,82
64,45
29,100
52,94
74,78
65,67
56,91
108,84
108,46
100,48
39,100
45,100
68,83
42,100
78,51
100,78
80,60
23,65
31,24
130,86
47,63
