potds,score
77,55
36,93
95,100
84,82
73,63
63,80
93,96
45,100
63,91
73,53
55,79
20,73
97,79
86,61
34,93
110,68
83,94
47,85
49,95
79,76
56,13
87,100
103,76
99,69
69,100
94,71
113,63
65,100
118,70
39,77
38,78
87,53
69,67
87,100
53,60
35,76
59,71
60,36
94,100
64,38
49,82
92,100
78,30
90,100
36,83
72,70
91,37
70,19
71,51
42,89
72,32
67,60
96,34
98,100
86,81
63,100
61,63
46,48
94,44
128,74
105,97
56,90
84,62
37,74
11,74
117,65
41,90
129,67
56,100
3,73
91,6
115,73
95,61
71,85
126,47
17,82
74,83
102,100
85,67
32,63
115,51
54,53
52,37
69,84
63,99
79,61
122,63
55,93
86,100
62,100
101,82
32,68
70,97
68,86
44,73
99,99
114,91
59,63
53,62
111,89
50,95
37,45
124,20
51,77
116,84
77,78
31,100
35,47
49,100
59,85
60,57
61,100
72,82
71,84
58,83
99,33
123,100
87,85
51,88
48,61
50,58
87,78
67,89
86,96
77,86
100,93
61,54
106,36
80,65
35,53
60,48
40,99
92,64
76,78
91,97
79,3
57,100
46,77
108,63
58,100
116,44
65,88
125,36
47,70
89,70
100,59
64,85
94,87
78,72
61,88
49,83
87,68
51,89
52,92
126,54
88,52
7,76
68,86
42,61
81,76
47,41
78,73
91,94
45,96
80,69
69,46
98,83
94,86
41,47
67,100
78,21
57,51
63,45
85,84
53,67
27,92
86,100
52,86
91,63
57,37
83,70
60,77
63,89
43,100
61,39
56,100
89,26
32,71
88,75
92,83
51,35
45,67
68,100
113,100
100,57
84,16
72,94
61,59
65,81
131,54
53,75
67,65
95,98
73,53
67,62
80,-1
110,42
44,61
108,73
37,83
95,81
51,58
105,44
37,78
30,61
120,80
77,65
69,43
87,42
84,100
44,55
63,85
96,74
112,71
98,72
95,73
105,94
88,76
67,86
97,50
33,88
61,100
93,73
55,100
74,83
83,15
100,42
89,100
94,100
117,95
44,42
83,100
56,82
81,45
87,91
49,69
34,87
106,77
32,21
110,22
100,65
48,100
122,65
72,90
58,18
111,100
47,100
49,82
49,100
70,80
123,75
63,31
69,100
63,90
52,51
81,100
41,100
49,84
65,30
57,80
108,100
100,72
103,79
102,69
20,100
112,67
32,80
106,63
57,91
79,72
126,76
91,77
133,59
85,76
85,1
127,79
100,45
78,82
71,56
88,94
72,100
31,64
100,66
110,99
79,48
58,94
46,34
89,93
107,88
71,100
42,100
72,82
104,54
116,58
86,73
83,100
24,51
77,82
59,79
67,61
76,44
74,97
65,100
87,86
104,6
98,69
105,70
68,45
86,92
109,93
52,91
58,85
83,93
64,84
50,61
60,100
60,96
93,-11
113,56
21,53
110,100
49,89
47,85
92,36
59,57
80,41
109,99
50,10
20,97
72,77
77,73
31,56
50,66
56,78
104,52
90,100
43,43
130,76
87,81
58,91
84,84
85,66
53,48
46,79
79,69
95,49
83,48
33,71
95,96
34,82
81,22
84,100
60,43
74,100
114,88
53,76
53,100
86,58
44,100
88,29
92,100
68,86
92,7
87,81
72,75
98,100
19,83
42,84
102,17
57,23
92,31
30,70
71,63
113,100
103,32
92,84
89,23
50,25
86,16
95,58
60,80
39,50
