potds,score
34,52
55,57
33,64
60,83
43,80
75,82
82,67
48,95
39,54
46,70
77,60
70,100
53,100
103,100
49,100
112,94
43,100
58,74
29,98
104,52
120,100
64,64
65,64
85,99
69,83
39,92
31,70
91,56
60,100
99,67
61,63
41,85
124,87
121,3
48,87
90,23
82,41
35,73
74,100
71,94
83,59
78,93
102,47
122,100
117,40
56,100
60,57
102,50
81,67
101,97
105,82
78,54
73,38
66,52
111,74
78,83
112,87
90,84
74,88
83,93
80,93
63,59
67,61
60,40
65,81
113,60
80,94
54,83
84,59
109,84
60,78
62,52
67,88
116,85
45,59
97,58
97,91
13,61
51,95
120,99
85,75
115,100
62,100
79,77
84,87
96,69
49,70
74,97
44,100
78,58
67,99
45,86
37,93
54,75
87,51
117,100
104,79
27,84
72,76
94,90
99,77
68,77
93,100
66,100
63,100
59,54
43,75
97,71
56,65
49,51
73,76
104,47
49,89
59,80
57,57
47,62
93,93
119,100
95,78
101,86
42,100
52,81
78,91
96,87
38,55
98,85
52,64
60,72
106,98
84,96
28,89
108,100
41,100
58,46
53,77
71,76
64,46
102,55
89,77
36,71
75,85
123,88
32,85
129,88
89,100
48,90
70,90
58,48
110,63
79,54
89,64
78,57
44,96
98,60
43,81
66,64
98,100
130,56
114,64
118,91
75,52
113,86
114,100
112,77
82,92
92,79
77,62
114,88
78,52
72,100
73,87
88,48
57,63
85,76
64,100
89,34
64,74
56,79
87,59
117,84
66,100
87,94
78,70
52,50
83,75
103,63
32,89
83,67
117,66
79,81
108,80
112,78
58,100
22,95
106,56
76,85
98,100
95,27
114,54
78,100
114,67
89,54
108,77
75,55
56,64
105,99
85,69
59,59
78,49
60,41
119,93
58,97
11,79
101,69
76,82
72,99
85,35
62,54
90,58
40,69
41,100
92,84
90,79
130,85
64,100
96,68
80,62
39,68
107,87
116,75
115,100
56,100
25,61
86,51
38,59
106,98
103,100
8,100
33,100
101,80
113,54
71,83
89,8
108,55
45,88
112,35
49,97
73,61
89,69
61,100
75,49
46,62
54,100
131,85
81,80
26,81
59,92
57,62
69,93
90,70
113,100
91,87
105,74
59,72
54,76
59,49
73,100
87,84
57,59
79,100
49,91
78,40
66,92
72,56
64,98
94,61
61,67
90,48
116,63
107,45
90,58
63,98
108,94
57,87
57,81
80,100
101,71
79,74
106,36
16,96
84,57
80,55
99,78
55,84
43,100
107,81
58,100
112,55
47,87
45,55
103,38
99,38
79,31
129,90
41,74
60,100
95,56
76,33
75,94
72,100
66,59
53,100
73,86
117,83
94,48
48,90
71,56
73,69
90,89
61,70
68,68
24,78
53,66
74,45
48,51
68,67
67,100
59,72
47,74
119,100
79,43
59,19
87,82
80,89
113,62
107,100
104,90
84,100
57,78
103,94
112,89
18,63
73,100
32,79
60,80
106,60
86,37
72,69
57,93
86,18
87,100
82,93
99,100
113,63
79,54
31,68
63,98
71,96
105,95
87,98
70,25
52,92
66,96
86,62
44,100
20,57
125,93
70,54
78,95
62,100
80,48
49,89
104,80
50,41
60,56
51,59
95,70
88,56
57,76
95,74
64,100
124,81
98,57
82,25
93,93
51,100
62,81
114,79
65,100
90,92
49,68
81,73
112,60
