potds,score
43,90
58,46
84,92
53,67
74,88
16,77
91,59
88,48
86,60
69,97
45,80
77,79
85,14
112,28
81,56
84,85
112,88
86,100
88,83
59,91
71,78
53,80
63,57
92,90
101,87
62,96
66,60
49,55
57,68
97,68
103,100
77,78
89,84
89,100
48,100
97,92
67,31
104,87
63,74
130,68
53,79
64,100
95,93
54,62
12,39
109,81
59,92
52,60
85,72
59,15
102,85
68,39
31,100
50,78
45,34
121,100
93,54
48,99
49,94
66,100
81,100
88,75
101,90
86,50
69,100
49,62
94,54
107,76
107,84
75,86
61,57
89,66
65,75
45,28
68,100
46,81
104,100
84,92
63,75
47,96
72,33
62,100
52,75
115,90
62,1
74,90
97,68
16,71
61,81
54,100
72,100
64,25
95,62
104,59
64,100
81,100
86,61
65,98
120,97
71,75
58,54
93,47
106,100
41,83
59,46
92,100
50,91
66,69
73,56
27,97
84,87
69,91
87,100
94,68
104,80
128,100
72,100
54,100
38,61
95,60
87,100
88,98
108,71
88,96
114,95
43,82
84,53
70,59
87,81
64,77
28,100
50,89
64,90
68,100
95,97
119,74
78,42
79,74
32,72
99,30
74,100
94,100
77,87
81,68
79,100
82,64
95,85
