potds,score
60,69
43,100
82,73
48,84
39,56
70,100
53,87
103,100
49,100
104,66
120,100
69,98
39,100
91,59
60,100
61,82
41,80
48,85
90,39
82,35
74,100
78,100
117,58
102,65
105,69
111,71
74,85
83,86
63,72
113,66
62,57
116,100
45,48
120,79
85,87
67,89
45,88
54,82
104,78
27,78
72,80
94,93
68,90
59,62
97,81
49,62
104,66
47,68
101,79
52,79
84,80
28,69
71,94
102,68
89,88
123,74
32,80
129,95
79,59
98,66
114,82
118,92
112,92
92,60
77,77
85,78
89,54
64,86
87,61
52,41
83,95
103,66
83,71
108,87
58,97
106,69
76,95
98,100
114,70
114,75
108,97
78,58
58,96
76,89
40,83
64,100
96,82
80,62
107,69
115,88
86,69
71,63
45,83
89,53
75,69
81,64
59,78
57,72
69,100
90,68
113,94
105,79
59,56
73,100
87,76
49,90
78,59
116,61
63,78
108,100
57,98
101,71
79,64
99,84
43,100
107,100
112,73
103,54
129,90
41,89
72,82
66,46
53,100
117,100
94,59
73,50
59,77
47,91
119,100
79,42
80,100
103,100
82,91
79,61
71,97
87,98
52,86
66,90
44,97
70,61
49,97
104,100
51,73
57,79
124,74
98,72
82,36
114,96
65,89
81,93
