potds,score
80,80
73,64
110,66
46,94
102,88
87,84
29,61
64,64
97,64
37,63
70,47
83,61
105,72
57,79
78,84
3,70
87,88
43,97
109,74
80,79
34,93
50,86
89,53
34,92
96,55
84,50
76,100
95,48
103,69
58,98
99,59
50,48
78,47
125,76
70,54
12,81
55,65
95,84
96,46
58,99
70,65
79,71
118,45
49,56
80,87
58,73
53,61
19,68
20,58
48,92
103,50
110,53
71,76
54,52
29,73
88,73
45,59
84,66
113,76
131,84
53,77
112,82
45,92
65,99
41,54
100,100
96,72
95,60
56,64
36,67
50,56
83,55
72,51
104,49
69,57
57,66
44,51
103,86
122,73
113,47
72,97
26,95
106,54
49,49
91,79
106,99
64,53
67,84
110,61
62,88
106,63
80,63
63,87
134,82
105,56
100,78
73,49
90,81
68,56
99,100
89,68
20,46
58,88
94,73
82,71
55,52
56,55
81,88
90,97
43,65
