potds,score
116,96
89,100
86,87
25,64
74,65
86,66
101,92
48,59
84,95
53,88
99,86
95,88
79,82
78,67
75,82
77,76
104,100
113,68
115,100
74,97
65,90
54,67
76,100
72,100
74,100
68,84
82,85
40,100
48,93
72,75
31,100
64,96
86,44
73,69
94,88
109,68
65,87
106,88
54,66
112,100
57,62
46,88
107,60
119,57
122,92
88,67
83,60
80,84
57,85
62,34
117,76
54,80
60,93
110,100
101,66
60,100
134,39
58,100
44,100
33,94
76,75
105,86
75,80
53,65
111,49
85,77
89,62
85,70
71,87
71,93
62,46
123,75
113,82
105,94
58,78
89,47
95,100
92,63
71,76
60,70
63,88
18,83
57,91
82,62
87,71
35,70
67,78
82,87
36,100
49,89
68,44
47,100
103,67
74,100
113,70
49,86
83,80
105,100
38,99
94,78
95,70
57,64
62,100
31,55
27,96
115,100
54,93
105,82
108,91
82,52
57,100
57,61
117,73
89,70
68,70
68,56
72,100
66,81
38,65
106,49
81,64
93,79
56,52
69,100
63,74
69,86
103,73
52,84
86,55
35,57
83,83
76,88
101,100
77,85
88,100
60,85
59,36
111,93
58,88
78,91
91,92
70,52
42,78
71,100
64,47
75,75
36,93
100,58
36,100
31,57
103,97
84,57
66,80
91,94
116,96
61,100
49,82
26,77
