autogrades,score
7,99
6,91
12,78
7,80
6,91
6,100
10,78
7,80
8,48
5,65
6,100
6,72
6,73
8,100
8,80
6,91
9,57
10,100
7,83
6,80
4,54
6,87
3,66
6,81
7,67
6,95
4,79
5,96
11,100
12,76
5,84
10,100
10,100
1,54
5,86
11,86
9,70
4,77
11,65
6,71
3,60
3,67
9,70
5,69
13,100
9,100
5,49
5,82
6,100
4,68
2,49
8,81
9,94
10,100
6,91
13,100
2,57
10,79
2,60
6,78
9,100
1,52
8,100
8,100
7,42
7,76
6,43
1,54
6,83
1,34
8,92
1,27
6,56
6,85
5,96
6,100
9,75
7,100
11,98
10,87
8,63
2,50
9,91
4,71
6,60
5,94
2,62
8,85
7,100
5,92
9,87
8,23
12,93
5,41
8,37
5,75
9,77
5,100
9,100
8,93
6,85
10,85
4,79
11,72
8,100
13,91
10,88
5,81
12,87
6,40
9,100
2,50
7,98
7,69
12,88
4,82
11,100
5,90
7,65
4,81
7,69
9,85
11,74
3,57
7,99
1,41
5,88
12,98
11,96
9,93
10,77
10,73
5,97
6,59
7,94
7,78
12,100
10,72
7,39
6,66
9,74
5,66
7,44
1,60
7,80
7,100
6,86
7,69
11,100
12,100
8,93
10,100
12,100
9,82
2,38
2,72
4,65
12,81
12,100
8,76
9,67
8,81
3,52
7,78
10,75
9,85
7,59
9,74
9,96
11,100
8,86
11,100
9,58
9,74
10,100
6,82
12,82
4,90
4,78
11,94
7,75
7,70
8,92
3,42
13,99
11,88
13,91
7,65
9,64
4,81
2,75
9,50
7,94
5,70
10,71
13,95
11,88
6,100
10,80
5,72
10,80
7,40
11,93
5,100
11,78
8,100
3,69
13,100
12,92
10,99
6,96
11,73
7,86
3,74
8,84
4,75
4,81
8,74
9,72
12,77
9,79
13,100
2,59
6,84
6,76
7,78
7,90
8,67
11,77
6,85
7,67
9,54
10,78
8,66
6,87
9,71
10,96
9,73
5,51
6,50
11,62
12,91
6,47
8,93
9,100
10,64
6,100
9,57
2,70
6,84
7,84
7,100
6,62
4,66
5,44
5,89
5,57
5,64
10,86
5,69
7,76
8,51
3,74
10,90
8,78
4,89
10,100
10,65
6,64
8,64
7,100
5,51
8,75
5,94
6,44
5,96
12,89
8,91
1,52
7,41
7,54
6,52
4,81
10,100
9,76
2,55
6,100
4,82
13,100
7,100
8,37
8,77
5,100
4,82
7,70
4,88
6,94
5,85
5,100
4,78
9,86
7,88
10,81
9,78
10,85
2,54
6,95
6,87
9,46
7,78
2,60
9,60
6,60
6,54
11,87
7,85
3,41
3,64
7,100
11,91
8,100
7,88
9,91
2,74
6,100
3,64
8,84
5,77
5,77
8,79
5,100
5,76
4,79
11,62
6,92
8,76
8,80
5,100
6,86
10,78
5,87
12,100
9,95
8,50
3,67
7,34
7,74
7,59
12,97
10,100
11,96
3,50
2,56
10,100
2,75
11,74
7,63
7,67
11,80
4,77
5,100
6,100
6,56
9,80
10,91
8,85
5,100
7,87
7,100
7,54
6,100
12,88
4,60
6,64
11,100
4,47
9,100
5,67
8,81
9,28
2,69
13,100
10,77
8,89
13,94
7,73
6,100
11,83
6,92
6,90
6,100
5,86
8,49
9,88
7,97
11,100
11,95
10,82
7,28
7,62
5,47
5,100
11,91
6,97
8,71
10,78
8,62
9,96
10,69
13,100
8,72
8,100
3,72
4,68
4,62
11,87
6,72
6,100
9,97
12,92
3,50
12,100
13,100
11,86
5,86
5,51
8,70
13,100
5,82
5,99
4,76
8,95
10,78
6,100
10,96
7,87
9,83
5,56
4,54
11,88
8,100
11,70
13,96
5,50
8,66
8,81
7,100
12,77
11,89
11,69
12,86
1,49
10,76
5,84
4,80
11,76
5,100
12,92
2,73
11,71
12,90
5,62
9,100
6,93
6,70
10,89
7,93
12,82
9,37
8,69
3,73
8,100
12,100
6,78
5,74
4,84
7,69
11,74
4,49
8,73
4,80
8,79
11,100
6,95
6,95
11,84
6,96
13,100
12,82
6,56
2,43
4,89
8,45
6,91
8,100
6,86
6,80
10,100
5,40
4,75
7,42
8,62
7,78
7,81
8,71
6,81
6,93
7,80
2,63
7,73
3,71
12,85
3,60
9,83
6,98
10,94
11,98
7,87
8,100
3,63
9,75
3,38
8,76
7,100
6,60
9,39
10,80
10,61
11,65
12,100
7,85
8,95
12,89
4,30
5,71
4,74
9,73
11,100
13,95
9,93
4,89
9,78
6,81
11,100
9,52
5,81
13,100
1,55
7,88
6,84
2,55
5,71
8,93
3,65
10,100
7,85
8,100
7,100
6,38
8,100
9,67
8,97
7,96
10,82
9,90
6,62
12,81
7,100
4,74
12,84
9,86
5,86
8,76
9,100
5,100
3,59
