potds,score
72,60
77,55
36,93
100,64
95,100
84,82
73,63
63,80
74,100
75,92
93,96
43,90
43,21
63,63
70,97
80,84
101,92
45,100
63,91
73,92
116,100
34,64
103,100
73,53
28,56
55,39
55,79
73,63
58,46
77,100
94,32
99,94
89,100
91,79
86,96
20,73
83,36
97,79
83,46
88,34
85,98
84,92
86,61
34,93
81,62
77,51
25,66
74,81
124,83
33,49
110,68
60,74
43,99
53,67
34,100
67,76
75,96
98,92
83,94
82,60
84,64
48,100
86,73
80,100
74,88
48,100
101,100
16,77
61,86
47,85
48,37
49,95
84,63
39,67
112,91
46,83
79,76
53,65
99,100
56,13
106,66
93,36
87,100
103,76
103,76
103,51
91,59
99,69
74,100
99,97
95,85
102,71
88,48
79,60
77,41
86,60
69,100
66,93
120,87
78,25
69,97
94,71
65,82
104,100
54,83
113,63
124,100
70,100
61,35
100,52
50,54
65,100
53,82
94,75
118,70
88,43
100,36
62,98
71,83
45,80
103,83
30,94
49,100
39,77
69,83
92,69
75,100
77,70
76,82
77,79
80,82
112,94
61,70
61,46
61,56
107,63
71,88
43,100
58,68
38,78
87,53
24,100
29,81
101,43
104,100
77,23
69,67
104,39
120,82
64,48
64,58
81,91
113,40
115,90
65,48
77,86
85,100
93,69
87,100
53,60
103,53
77,94
85,14
81,96
35,76
59,71
108,70
60,36
94,100
69,74
120,46
110,76
112,28
64,38
74,89
78,91
49,82
92,100
39,79
65,95
97,27
31,56
37,41
66,43
31,74
112,79
91,38
54,70
78,30
103,91
81,56
84,85
90,100
97,79
81,37
114,83
60,81
34,100
112,88
36,83
99,76
61,83
88,68
58,100
100,97
82,61
60,100
101,60
86,100
80,97
76,90
69,96
72,70
74,81
91,37
97,100
78,70
54,97
65,78
70,19
71,51
109,31
112,87
41,85
102,39
86,69
124,69
88,83
72,82
21,57
43,88
42,89
121,-4
125,76
68,94
72,32
48,79
67,60
96,34
74,100
68,100
90,19
59,91
88,63
67,84
98,100
82,75
49,86
35,86
45,100
75,100
66,55
127,100
90,76
108,100
74,100
71,81
86,81
82,91
83,49
53,91
69,5
83,43
78,72
64,81
66,89
71,78
63,100
61,63
67,78
102,44
121,97
122,100
40,80
46,48
60,75
94,44
92,46
128,74
105,97
81,100
70,91
30,22
56,90
84,62
57,47
34,88
16,52
40,100
37,74
117,28
56,78
48,100
57,91
68,71
60,64
102,55
81,74
53,87
90,96
40,58
74,100
115,100
101,61
11,74
72,56
54,29
105,75
78,54
53,80
73,23
66,55
117,65
41,90
52,34
85,100
129,67
63,57
122,68
26,82
79,54
73,100
56,100
66,30
57,78
3,73
70,65
91,6
114,72
111,68
115,73
78,85
95,61
58,64
52,81
112,100
71,85
116,89
90,80
126,47
43,56
45,85
17,82
74,72
74,83
102,100
31,99
64,69
83,96
85,67
32,63
54,68
86,25
115,51
104,41
86,53
92,90
67,10
91,65
80,93
63,87
63,45
54,53
101,87
95,38
74,6
67,81
67,93
58,54
82,56
104,100
115,41
52,37
60,23
69,84
63,99
62,96
65,93
79,61
87,60
122,63
113,75
88,84
56,100
112,51
55,93
73,50
86,100
73,89
66,60
62,46
43,59
109,87
60,99
14,8
62,100
101,82
48,84
80,100
34,100
32,68
90,83
113,91
50,98
82,81
70,97
36,91
49,55
62,100
57,68
68,86
60,78
69,80
54,91
94,60
51,69
109,68
99,64
39,28
60,32
84,62
44,73
62,82
89,48
97,68
109,100
98,40
99,99
77,66
34,39
89,99
112,99
102,9
114,91
117,72
96,75
71,50
38,56
65,81
25,71
73,87
60,79
62,39
67,100
127,92
98,65
59,63
69,72
116,61
65,65
45,37
56,73
103,100
53,62
111,89
84,22
78,97
106,100
50,95
54,80
66,45
97,45
67,59
46,99
86,92
48,75
108,100
87,90
61,76
46,20
32,70
37,45
71,100
77,78
82,74
124,20
65,94
97,82
13,63
51,77
41,100
51,100
89,41
80,12
120,96
89,84
78,62
116,84
76,87
19,89
59,63
95,46
102,70
87,64
61,82
77,78
31,100
85,45
115,100
55,83
103,35
98,99
90,45
112,80
35,47
62,68
79,71
64,99
61,89
120,94
49,100
84,72
103,98
94,73
59,85
126,73
60,57
96,73
61,100
49,71
60,47
89,75
72,82
94,52
86,84
89,100
71,84
81,47
38,63
58,83
94,12
79,81
46,99
113,62
99,33
48,100
123,100
87,85
63,54
70,94
97,92
79,99
58,45
67,31
51,88
74,92
57,46
48,61
50,58
125,100
83,93
44,85
87,78
104,87
67,89
30,61
52,94
78,62
65,79
113,100
62,70
46,98
63,74
86,96
67,100
89,79
77,86
130,68
65,53
107,30
45,80
106,78
100,93
125,92
53,79
119,69
37,100
48,50
122,86
83,87
54,87
28,73
87,62
49,76
80,64
117,100
61,54
42,77
104,75
64,100
90,100
82,85
106,36
27,80
72,76
70,100
44,73
94,99
99,40
80,65
68,75
93,74
87,98
95,93
88,52
66,74
59,100
57,55
83,50
63,80
70,66
100,62
35,53
103,86
74,25
66,74
60,48
59,30
116,92
27,78
48,91
63,66
40,99
43,59
97,78
39,100
56,47
80,96
92,64
63,82
49,73
73,77
76,78
