potds,score
77,55
73,63
83,46
88,34
93,36
87,100
74,100
66,93
120,87
77,23
108,70
120,46
98,100
64,81
94,44
56,90
16,52
101,61
54,29
32,63
63,87
67,81
82,81
62,100
62,82
77,66
71,50
67,100
53,62
46,99
61,76
32,70
37,45
89,75
94,12
37,100
28,73
43,59
63,82
79,3
81,82
40,76
82,56
42,4
83,54
82,46
53,100
51,59
78,73
37,91
72,49
89,93
110,63
12,71
119,78
63,45
60,77
129,34
109,48
62,66
54,80
73,53
80,-1
64,76
70,84
72,66
91,61
45,40
62,61
72,98
95,73
83,56
53,64
34,86
109,29
82,60
67,56
101,69
50,98
38,87
61,100
100,72
27,100
52,39
67,56
79,72
33,46
36,26
72,70
71,56
71,100
79,-9
44,81
80,100
31,100
64,84
71,46
61,76
45,92
118,80
59,-4
31,56
27,90
58,91
85,66
60,74
76,22
104,100
34,66
67,100
17,86
6,30
95,85
