potds,score
28,56
81,62
33,49
56,13
118,70
53,60
110,76
112,79
34,100
101,60
65,78
21,57
42,89
125,76
83,49
66,89
30,22
68,71
60,64
11,74
79,54
91,65
95,38
74,6
60,23
90,83
117,72
80,12
78,62
61,89
84,72
96,73
86,84
71,84
79,81
77,86
83,87
99,40
74,25
49,87
79,72
109,52
43,89
94,34
111,95
80,96
78,72
45,98
90,65
7,76
39,49
75,80
69,43
130,30
4,100
27,92
114,83
61,39
117,82
106,54
47,61
46,89
35,88
130,75
95,81
64,42
37,78
28,71
77,65
50,100
90,58
68,48
77,91
116,87
118,22
62,100
97,32
49,69
32,21
98,100
8,78
100,79
56,85
99,100
112,54
101,57
75,100
70,19
42,100
75,100
94,90
85,1
90,35
64,67
72,100
51,98
37,95
16,77
67,24
76,34
109,93
89,70
93,-11
69,18
21,53
47,85
68,83
111,25
113,80
82,59
86,75
92,11
101,94
108,50
47,76
71,100
70,27
88,29
27,65
87,81
27,17
112,81
60,63
29,100
56,91
59,75
117,41
60,74
110,92
