potds,score
75,90
43,100
80,82
116,100
58,48
89,100
86,95
88,35
84,80
25,48
74,67
53,54
86,72
74,96
101,100
16,76
48,56
84,95
53,76
99,100
91,71
95,69
102,66
88,60
79,74
86,67
66,80
120,100
78,51
69,70
45,94
75,81
77,62
77,60
104,100
64,70
113,49
115,100
85,43
120,44
112,34
74,99
65,100
97,43
54,59
81,85
84,96
112,98
58,77
101,75
86,91
76,96
86,70
88,100
72,86
74,98
68,97
59,93
88,57
82,67
66,68
71,85
40,100
48,89
68,51
72,59
53,100
66,62
85,100
63,65
31,100
64,82
86,49
92,97
67,23
101,94
95,29
74,23
67,82
62,74
87,75
73,55
66,69
109,84
34,100
49,82
57,38
94,72
109,55
62,100
89,34
97,81
65,80
103,96
106,100
54,53
46,68
77,94
89,88
61,93
55,96
112,100
61,100
89,95
46,97
48,100
97,80
67,40
57,67
104,100
46,89
63,92
130,73
65,49
107,51
125,64
53,84
119,48
122,100
83,73
28,57
64,100
95,85
88,71
83,48
80,96
63,99
54,50
12,62
70,77
109,93
59,100
57,70
52,84
85,100
81,100
77,82
55,93
62,45
59,44
109,58
96,52
117,94
58,100
102,76
54,100
68,51
60,83
31,90
111,100
110,95
101,77
50,89
51,81
60,100
134,57
58,100
44,91
45,51
33,100
90,39
121,91
76,80
105,76
75,92
53,68
80,65
93,54
111,41
53,100
48,100
49,100
66,82
85,95
81,100
88,100
92,96
101,100
86,70
69,94
72,65
49,78
89,63
115,88
94,78
52,67
85,85
12,88
81,20
59,100
119,72
71,83
71,94
74,89
62,29
123,55
107,87
107,85
75,100
113,89
105,100
61,64
58,70
109,46
69,38
89,29
95,96
89,86
65,78
88,86
92,81
71,73
60,85
63,78
84,41
45,56
68,100
18,67
113,55
57,100
82,56
71,69
62,81
46,100
104,91
87,85
77,86
112,79
35,69
67,76
82,67
36,93
84,100
63,64
47,100
72,47
40,37
49,85
68,63
62,100
47,100
103,63
95,78
52,83
115,100
74,99
113,58
49,86
28,79
62,28
83,99
74,78
97,62
105,98
16,72
116,57
118,31
38,100
86,76
96,70
53,70
69,57
94,76
61,70
102,59
95,59
54,95
98,100
72,100
72,91
64,56
100,53
56,64
57,80
95,96
62,93
104,66
55,82
64,89
81,86
31,56
38,81
87,100
86,73
65,93
106,79
70,46
120,82
27,83
115,96
71,69
58,73
54,99
93,79
106,95
41,100
59,43
92,89
67,70
105,76
33,70
50,78
108,100
75,100
66,93
73,80
96,19
27,73
82,57
84,83
64,97
67,49
69,75
57,85
57,74
117,79
62,77
37,85
89,69
87,89
68,82
94,84
104,93
68,52
128,100
72,100
72,97
54,96
38,82
95,62
66,97
80,100
87,76
88,100
38,59
106,64
81,60
108,93
88,94
114,100
93,97
56,64
69,99
63,92
82,66
69,70
103,93
69,36
43,92
52,79
86,61
84,57
88,75
35,61
83,73
70,61
100,100
76,70
87,83
101,97
77,75
88,88
60,76
59,18
111,94
64,80
28,100
58,98
43,70
78,99
91,83
72,100
70,40
50,91
64,100
42,61
71,98
68,87
70,71
64,60
76,7
95,88
75,63
119,74
78,24
36,100
79,68
100,53
71,90
104,81
36,83
27,65
31,48
94,91
55,57
103,95
84,74
32,67
99,56
6,45
66,90
92,57
96,82
91,92
74,90
116,83
61,100
49,94
117,41
94,100
72,85
77,100
26,88
81,71
79,100
82,38
95,82
95,69
97,84
