potds,score
80,72
73,64
110,49
46,76
102,57
87,51
29,100
64,64
97,23
37,46
70,28
83,47
105,80
57,56
78,72
3,80
87,67
43,62
109,73
80,100
34,100
50,100
89,46
34,41
96,86
84,28
76,100
95,47
103,78
58,98
99,46
50,62
78,52
125,77
70,87
12,89
55,96
95,68
96,46
58,91
70,54
79,100
118,50
49,73
80,63
58,41
53,88
19,96
20,81
48,85
103,62
110,89
71,50
54,49
29,89
88,83
45,47
84,42
113,98
131,69
53,74
112,67
45,92
65,93
41,47
100,90
96,27
95,67
56,84
36,45
50,40
83,11
72,53
104,76
69,76
57,62
44,56
103,91
122,66
113,48
72,99
26,78
106,59
49,66
91,100
106,64
64,45
67,73
110,100
62,64
106,54
80,40
63,89
134,67
105,59
100,96
73,33
90,80
68,61
99,100
89,54
20,55
58,81
94,89
82,76
55,68
56,60
81,89
90,100
43,63
