potds,score
72,72
77,55
36,90
100,99
95,94
84,91
73,78
63,80
74,89
75,90
93,91
43,100
43,41
63,100
70,79
80,82
101,100
45,99
63,60
73,78
116,100
34,52
103,80
73,80
28,24
55,57
55,54
73,73
58,48
77,65
94,43
99,100
89,100
91,61
86,95
20,72
83,73
97,74
83,48
88,35
85,100
84,80
86,27
34,91
81,50
77,57
25,48
74,67
124,100
33,64
110,31
60,83
43,80
53,54
34,87
67,66
75,82
98,81
83,73
82,67
84,69
48,95
86,72
80,79
74,96
48,100
101,100
16,76
61,84
47,100
48,56
49,100
84,95
39,54
112,86
46,70
79,86
53,76
99,100
56,23
106,80
93,39
87,93
103,70
103,77
103,65
91,71
99,62
74,84
99,100
95,69
102,66
88,60
79,74
77,60
86,67
69,100
66,80
120,100
78,51
69,70
94,68
65,69
104,100
54,83
113,67
124,97
70,100
61,49
100,45
50,56
65,82
53,100
94,94
118,85
88,68
100,49
62,93
71,81
45,94
103,100
30,91
49,100
39,57
69,79
92,61
75,81
77,62
76,100
77,60
80,78
112,94
61,57
61,46
61,78
107,66
71,76
43,100
58,74
38,74
87,44
24,100
29,98
101,54
104,100
77,29
69,100
104,52
120,100
64,64
64,70
81,100
113,49
115,100
65,64
77,100
85,99
93,42
87,76
53,53
103,61
77,85
85,43
81,87
35,78
59,63
108,93
60,54
94,100
69,83
120,44
110,92
112,34
64,64
74,99
78,90
49,100
92,99
39,92
65,100
97,43
31,70
37,46
66,27
31,87
112,75
91,56
54,59
78,51
103,75
81,85
84,96
90,100
97,75
81,48
114,92
60,100
34,88
112,98
36,87
99,67
61,63
88,50
58,77
100,100
82,33
60,92
101,75
86,91
80,71
76,96
69,77
72,80
74,85
91,66
97,96
78,60
54,94
65,74
70,47
71,42
109,68
112,62
41,85
102,71
86,70
124,87
88,100
72,86
21,74
43,92
42,86
121,3
125,84
68,98
72,67
48,87
67,61
96,45
74,98
68,97
90,23
59,93
88,57
67,73
98,72
82,41
49,100
35,73
45,92
75,100
66,37
127,75
90,77
108,100
74,100
71,94
86,72
82,67
83,53
53,81
69,10
83,59
78,93
64,89
66,68
71,85
63,85
61,79
67,66
102,47
121,79
122,100
40,100
46,54
60,97
94,31
92,79
128,72
105,83
81,100
70,91
30,48
56,78
84,88
57,41
34,93
16,64
40,81
37,87
117,40
56,100
48,89
57,100
68,51
60,57
102,50
81,67
53,98
90,69
40,88
74,78
115,86
101,97
11,77
72,59
54,48
105,82
78,54
53,100
73,38
66,62
117,90
41,92
52,23
85,100
129,70
63,65
122,81
26,69
79,54
73,85
56,89
66,52
