potds,score
43,21
45,100
97,79
77,41
100,52
81,37
114,83
58,100
86,69
124,69
88,63
71,81
122,100
74,100
66,55
41,90
57,78
45,85
86,25
65,93
55,93
102,9
65,65
79,71
126,73
60,57
46,99
74,92
66,74
45,56
58,100
77,69
47,70
89,70
51,62
57,85
91,50
36,86
92,63
85,68
80,69
115,89
81,4
59,100
43,56
66,56
93,99
74,22
69,25
88,31
74,92
113,46
74,99
71,42
72,94
65,81
72,17
110,42
105,100
127,65
95,42
11,77
41,100
107,85
90,72
56,93
69,58
116,60
93,83
25,60
102,45
110,22
33,91
58,18
73,70
47,100
55,67
89,99
87,73
63,31
40,79
111,67
57,51
79,100
69,39
133,59
66,100
64,74
127,79
67,72
95,38
0,41
68,45
111,86
92,36
113,75
74,58
93,100
33,78
43,63
83,48
70,65
34,82
31,95
79,55
79,100
80,45
72,100
100,78
23,65
