potds,score
28,42
81,37
33,85
56,41
118,84
53,63
110,61
112,60
34,89
101,46
65,67
21,60
42,93
125,91
83,61
66,100
30,46
68,86
60,57
11,93
79,43
91,72
95,36
74,46
60,62
90,100
117,100
80,35
78,59
61,92
84,81
96,50
86,74
71,51
79,69
77,100
83,90
99,58
74,69
49,92
79,80
109,75
43,84
94,31
111,93
80,71
78,35
45,97
90,41
7,89
39,45
75,100
69,33
130,47
4,100
27,93
114,100
61,70
117,86
106,61
47,59
46,100
35,88
130,67
95,58
64,25
37,75
28,82
77,60
50,89
90,78
68,58
77,73
116,53
118,44
62,94
97,49
49,47
32,58
98,86
8,94
100,67
56,90
99,72
112,25
101,83
75,64
70,76
42,94
75,100
94,46
85,27
90,46
64,79
72,92
51,52
37,87
16,91
67,38
76,46
109,63
89,70
93,41
69,35
21,79
47,64
68,96
111,45
113,61
82,84
86,75
92,69
101,69
108,59
47,65
71,63
70,45
88,58
27,39
87,100
27,35
112,72
60,53
29,73
56,71
59,83
117,52
60,63
110,96
