potds,score
116,100
89,100
86,96
25,66
74,81
86,73
101,100
48,37
84,63
53,65
99,100
95,85
79,60
78,25
75,100
77,70
104,100
113,40
115,90
74,89
65,95
54,70
76,90
72,82
74,100
68,100
82,91
40,80
48,100
72,56
31,99
64,69
86,53
73,50
94,60
109,68
65,81
106,100
54,80
112,80
57,46
46,98
107,30
119,69
122,86
88,52
83,50
80,96
57,50
62,29
117,92
54,100
60,94
110,71
101,90
60,100
134,56
58,100
44,100
33,94
76,84
105,100
75,73
53,97
111,75
85,81
89,59
85,54
71,72
71,67
62,53
123,64
113,100
105,77
58,81
89,24
95,85
92,79
71,88
60,100
63,91
18,81
57,100
82,62
87,97
35,45
67,86
82,28
36,75
49,100
68,77
47,100
103,65
74,80
113,81
49,71
83,100
105,92
38,100
94,82
95,69
57,99
62,100
31,61
27,64
115,80
54,100
105,80
108,93
82,89
57,100
57,71
117,84
89,74
68,77
68,62
72,100
66,98
38,79
106,76
81,23
93,85
56,51
69,100
63,100
69,69
103,90
52,89
86,42
35,61
83,72
76,53
101,100
77,70
88,59
60,66
59,39
111,69
58,89
78,74
91,63
70,69
42,61
71,89
64,52
75,78
36,87
100,26
36,76
31,38
103,97
84,75
66,69
91,80
116,79
61,97
49,73
26,92
