potds,score
70,78
73,85
28,50
91,88
83,70
85,98
77,86
124,98
34,81
98,72
61,97
112,85
106,100
93,67
65,84
54,94
124,99
50,69
94,92
71,70
30,83
92,70
76,80
61,91
101,75
81,92
93,71
103,69
77,98
81,99
110,72
78,96
103,80
34,70
88,70
100,98
60,71
74,95
97,97
78,78
21,45
125,85
68,78
67,90
45,71
66,65
83,68
69,50
64,72
81,89
30,56
16,76
57,99
53,78
40,82
54,57
52,69
122,83
57,88
70,67
58,78
52,74
116,75
86,54
104,87
82,98
115,92
88,77
112,76
62,46
43,97
60,100
14,82
90,99
60,79
69,99
51,91
39,66
60,75
77,45
112,89
102,48
71,85
38,90
25,71
98,93
65,98
56,67
84,50
78,78
67,83
48,99
108,87
87,69
32,90
89,65
80,54
78,49
76,100
19,96
59,82
102,89
87,85
98,70
103,69
60,83
89,61
94,79
86,62
81,77
94,47
79,71
113,85
52,91
113,72
106,84
48,97
90,98
70,80
59,84
70,95
74,61
66,64
27,88
63,86
39,95
96,83
45,65
12,81
103,82
74,73
100,87
78,70
61,77
67,66
89,100
99,86
57,93
82,66
70,65
94,46
42,49
73,84
80,87
32,81
107,84
71,86
92,73
72,78
87,74
51,87
70,73
91,80
57,76
62,82
127,77
71,81
82,50
58,74
39,65
91,75
71,82
37,63
66,79
51,56
90,73
103,50
56,78
41,92
110,53
64,97
77,70
90,51
59,77
54,52
113,83
69,48
118,79
75,73
59,93
29,73
103,85
68,93
107,77
77,68
124,88
116,100
86,84
50,81
66,76
115,65
51,98
69,99
59,71
81,87
113,76
106,45
83,86
46,97
74,48
62,77
89,99
35,93
130,62
74,71
42,70
69,72
83,87
120,70
66,75
93,75
65,99
64,79
63,85
38,92
64,99
83,83
41,54
94,77
100,100
53,81
70,96
78,99
64,45
112,67
72,78
72,69
71,96
95,58
61,100
120,70
56,64
94,97
79,93
60,84
50,74
105,74
41,82
68,65
50,56
95,73
56,100
34,91
48,87
62,77
104,96
66,90
72,51
97,64
104,49
76,93
72,79
109,64
82,61
77,73
88,80
101,98
84,88
71,69
72,98
98,88
96,70
67,56
51,92
50,91
86,82
99,77
106,97
50,91
53,76
117,54
108,100
115,66
76,80
73,78
93,93
101,85
75,79
70,90
47,74
52,75
111,93
27,93
45,81
126,94
71,80
61,80
52,59
40,47
53,89
113,83
90,71
60,74
53,77
127,89
55,68
69,60
118,81
66,96
42,75
64,53
75,48
113,74
116,73
62,71
67,84
49,85
52,99
110,70
86,74
51,57
84,93
48,74
121,77
28,80
54,77
77,91
61,93
53,71
29,89
50,65
101,87
108,81
67,54
70,82
109,73
85,67
60,62
45,80
79,45
92,96
62,91
70,84
58,94
40,78
88,96
40,73
86,97
22,84
111,73
100,95
73,49
60,68
60,87
78,75
38,89
48,66
46,79
86,97
45,75
88,68
118,94
77,67
87,82
45,95
111,72
87,77
41,46
101,88
67,93
75,90
80,76
82,81
33,68
62,67
86,82
101,53
81,72
32,63
78,98
47,77
76,92
107,74
79,75
71,86
100,87
79,88
89,68
34,73
71,67
82,75
61,69
67,76
58,88
41,66
109,81
27,54
127,87
78,78
72,85
106,80
96,99
61,96
20,58
92,89
105,92
92,100
93,99
88,64
64,68
29,67
52,80
74,93
65,90
56,84
108,98
108,68
100,87
39,84
45,97
68,100
42,88
78,67
100,78
80,67
23,82
31,72
130,77
47,91
