potds,score
36,66
95,96
63,69
55,79
86,65
83,87
99,66
69,95
94,68
113,73
38,72
69,65
35,95
59,86
94,85
64,77
49,87
92,86
78,80
72,75
91,69
72,71
67,72
96,78
86,65
61,100
46,82
129,72
56,92
91,73
95,78
71,94
85,70
115,76
54,95
63,92
101,85
70,77
68,81
44,94
59,65
124,67
116,77
31,94
49,98
61,93
51,80
48,91
86,89
100,87
35,67
60,100
76,85
108,89
100,78
64,85
94,85
87,85
52,92
68,80
81,97
47,69
69,82
98,81
41,66
67,82
85,77
57,66
83,90
63,80
56,73
32,89
51,74
68,93
67,99
67,65
51,71
105,74
30,90
120,71
87,72
96,90
112,69
98,80
105,85
88,94
67,92
97,66
61,90
74,80
94,100
117,99
56,92
81,78
87,88
106,99
72,92
49,90
49,94
70,68
123,100
52,84
108,92
103,82
20,96
112,73
32,85
91,92
85,89
31,87
100,84
46,85
89,98
42,98
72,67
104,77
116,95
86,79
83,79
24,98
77,77
59,80
65,79
104,81
98,85
86,87
52,88
60,95
49,96
80,84
77,98
50,65
56,72
90,89
130,98
53,71
95,78
81,71
114,99
53,82
92,97
68,83
92,71
72,83
98,90
19,70
42,99
92,68
113,94
103,78
92,77
50,85
86,69
39,81
