potds,score
36,98
95,100
63,77
55,71
86,42
83,83
99,67
69,100
94,69
113,64
38,90
69,80
35,96
59,79
94,100
64,54
49,99
92,100
78,35
72,79
91,46
72,49
67,64
96,51
86,72
61,71
46,43
129,62
56,100
91,8
95,81
71,100
85,65
115,46
54,46
63,83
101,100
70,93
68,85
44,92
59,70
124,40
116,100
31,100
49,98
61,100
51,98
48,70
86,100
100,99
35,48
60,67
76,78
108,61
100,52
64,70
94,73
87,67
52,72
68,80
81,95
47,50
69,52
98,87
41,40
67,100
85,84
57,56
83,72
63,93
56,86
32,79
51,20
68,98
67,67
67,52
51,46
105,48
30,68
120,98
87,62
96,68
112,66
98,88
105,81
88,95
67,89
97,64
61,88
74,100
94,92
117,100
56,92
81,34
87,71
106,84
72,93
49,97
49,100
70,97
123,74
52,53
108,90
103,83
20,97
112,47
32,84
91,88
85,84
31,82
100,79
46,47
89,90
42,84
72,93
104,63
116,68
86,53
83,100
24,56
77,88
59,77
65,100
104,26
98,78
86,100
52,91
60,97
49,100
80,53
77,83
50,86
56,59
90,100
130,81
53,68
95,60
81,37
114,82
53,100
92,100
68,79
92,26
72,63
98,100
19,73
42,87
92,41
113,97
103,25
92,66
50,42
86,30
39,70
