potds,score
100,81
84,82
73,66
63,66
93,100
43,83
73,90
103,99
58,55
77,81
99,83
20,66
83,56
85,100
84,93
34,81
77,60
124,92
60,70
43,91
53,72
34,100
67,63
98,96
82,52
48,100
80,98
74,100
48,92
16,75
61,83
47,100
49,100
39,66
112,82
79,93
103,81
103,71
103,51
91,67
88,64
86,74
69,85
65,78
104,100
70,100
61,37
65,89
53,84
88,49
100,47
71,96
45,99
103,95
30,83
49,81
39,74
69,86
77,63
80,76
24,100
104,38
120,95
77,100
93,62
87,89
85,26
60,37
69,68
112,46
39,96
66,38
91,40
81,65
84,77
90,89
97,60
60,92
112,100
36,72
61,72
88,48
86,100
80,82
78,56
54,100
112,73
41,99
88,80
43,92
48,71
90,24
59,100
82,56
66,49
127,90
90,89
108,100
74,100
78,82
71,75
63,91
92,63
128,72
81,100
70,77
84,80
40,100
37,90
117,30
57,100
102,56
53,81
90,83
40,76
105,68
53,81
117,72
63,48
122,64
26,89
73,85
111,72
58,72
116,100
126,30
74,90
74,82
102,100
83,99
54,76
104,54
92,98
63,61
101,95
82,61
104,99
115,52
52,25
69,80
62,91
79,67
122,63
113,62
56,100
86,100
73,71
66,76
62,100
48,100
32,75
113,100
36,83
49,64
57,53
60,66
51,82
97,80
99,100
114,93
38,68
73,79
62,34
127,79
69,60
116,69
45,46
56,68
103,83
111,81
78,78
50,98
66,62
67,77
86,96
48,79
108,97
87,93
71,87
77,85
82,78
51,86
41,100
89,50
120,86
89,100
19,73
59,45
102,63
77,79
85,60
103,38
59,100
72,70
94,72
89,100
38,69
48,100
123,98
87,65
97,88
67,50
125,100
83,97
87,68
104,98
67,85
52,100
63,84
67,100
89,91
130,67
45,78
106,70
53,65
54,84
49,68
80,77
61,59
42,82
104,71
64,100
106,44
27,92
72,77
70,90
94,100
80,74
68,84
95,81
100,47
59,39
27,82
63,79
40,93
97,84
39,100
92,76
49,67
54,61
12,48
91,90
104,42
109,83
59,100
96,66
45,98
103,59
74,82
46,81
52,75
85,83
47,66
116,50
59,35
89,92
125,43
99,69
101,80
107,57
102,88
68,39
65,61
31,100
93,69
50,77
79,95
92,68
52,63
72,46
61,100
45,52
87,80
51,87
51,47
84,100
28,84
121,93
126,36
88,38
93,57
94,70
58,73
48,87
71,64
102,58
49,84
66,93
81,86
88,83
66,46
89,71
101,97
114,88
86,58
123,93
69,98
32,69
91,100
49,61
45,77
129,100
56,93
94,63
64,80
79,51
94,100
59,92
78,32
38,93
57,40
98,59
75,65
53,49
107,84
107,100
58,35
114,84
75,100
118,100
86,100
59,75
52,95
91,74
67,83
61,75
68,91
112,68
37,69
124,59
43,100
50,72
92,60
77,59
66,75
85,80
115,78
51,100
89,70
65,73
106,74
64,100
69,100
89,43
88,85
89,49
64,84
87,42
92,91
100,100
59,100
52,34
45,42
68,100
83,74
109,84
103,65
83,85
108,75
100,70
58,100
46,86
106,59
61,70
104,100
76,69
98,98
95,100
120,83
114,43
84,100
66,79
93,45
63,79
47,99
72,47
38,100
114,69
108,62
85,15
37,66
62,100
108,79
94,80
53,100
78,76
35,84
52,80
75,74
65,88
115,100
96,85
78,43
61,90
58,80
94,84
60,100
76,88
62,15
69,60
118,49
84,100
44,75
63,94
105,65
74,72
97,71
86,86
40,73
95,100
16,89
64,100
108,57
96,71
80,80
107,87
93,86
32,98
55,100
65,100
100,45
104,81
115,81
76,75
89,86
86,54
61,87
84,100
45,76
83,100
34,71
54,83
75,81
72,100
100,84
48,100
71,80
64,39
86,66
45,87
63,81
99,56
95,79
49,59
104,71
76,70
68,85
73,68
64,98
89,53
81,100
75,53
112,73
88,74
81,93
87,87
69,100
59,100
86,73
47,76
63,100
57,47
81,94
69,100
90,72
41,100
65,89
120,86
65,28
57,82
70,58
113,85
111,100
106,79
105,72
71,68
71,82
102,86
59,51
58,73
61,79
93,66
73,100
106,100
53,99
87,100
113,100
41,100
80,100
81,69
59,30
92,95
90,65
49,100
60,80
125,93
78,92
40,100
78,38
57,78
55,57
126,80
50,76
66,93
92,53
66,78
66,83
73,75
116,82
27,79
113,55
116,65
100,60
84,73
63,100
108,80
51,97
57,100
78,99
88,76
69,82
110,28
53,83
82,83
79,65
86,44
58,82
131,69
84,72
89,100
105,92
107,79
87,91
88,27
101,79
79,63
76,58
61,100
77,100
61,85
50,88
99,75
29,99
43,100
67,41
107,86
57,100
50,42
101,83
94,77
112,56
76,61
104,83
80,79
74,100
108,100
70,93
128,97
103,54
45,96
87,70
72,100
54,98
38,63
129,70
95,55
92,87
62,100
41,57
121,67
73,74
58,94
87,91
88,85
72,92
66,75
53,82
86,81
58,100
83,100
22,100
117,99
108,81
88,100
114,100
50,77
60,87
100,83
94,67
56,95
100,85
84,98
87,96
73,58
113,74
91,85
43,88
110,95
84,72
70,68
59,68
87,97
78,46
21,79
59,72
50,27
47,62
48,58
46,63
20,79
86,100
88,30
119,100
79,24
87,94
80,91
45,89
104,69
64,78
28,100
103,100
101,90
43,61
87,62
84,73
92,92
80,83
62,46
62,100
46,98
50,100
64,96
82,79
79,59
68,100
33,65
95,90
95,88
79,59
93,77
119,68
102,100
84,100
78,27
79,63
77,85
60,57
74,100
71,78
53,82
71,94
87,100
86,76
52,100
44,100
66,100
82,50
56,86
44,97
108,100
61,26
29,59
69,29
109,56
