potds,score
116,100
89,96
86,83
25,74
74,63
86,71
101,83
48,76
84,93
53,80
99,86
95,86
79,84
78,63
75,100
77,79
104,93
113,58
115,100
74,98
65,96
54,48
76,92
72,97
74,84
68,91
82,74
40,85
48,77
72,81
31,99
64,100
86,61
73,79
94,80
109,69
65,95
106,75
54,50
112,84
57,71
46,82
107,49
119,74
122,81
88,54
83,71
80,91
57,100
62,53
117,94
54,82
60,100
110,96
101,75
60,100
134,52
58,98
44,100
33,98
76,86
105,98
75,92
53,81
111,65
85,62
89,69
85,75
71,69
71,82
62,65
123,69
113,83
105,76
58,95
89,61
95,87
92,73
71,84
60,72
63,83
18,79
57,80
82,72
87,82
35,83
67,87
82,93
36,95
49,97
68,59
47,85
103,64
74,94
113,64
49,97
83,79
105,97
38,95
94,78
95,58
57,83
62,100
31,75
27,94
115,97
54,100
105,75
108,90
82,52
57,100
57,80
117,83
89,63
68,85
68,60
72,99
66,89
38,47
106,59
81,75
93,85
56,60
69,100
63,81
69,93
103,77
52,100
86,73
35,73
83,72
76,87
101,99
77,66
88,84
60,100
59,56
111,98
58,83
78,96
91,100
70,67
42,93
71,94
64,55
75,64
36,91
100,67
36,95
31,71
103,93
84,63
66,78
91,76
116,88
61,87
49,65
26,75
