potds,score
84,100
73,73
63,77
93,77
20,79
34,88
47,87
49,91
79,79
103,58
65,89
39,84
87,83
60,47
90,100
36,79
63,79
128,79
84,100
37,95
117,76
126,59
74,82
102,100
52,62
69,67
79,73
122,50
86,92
62,100
32,99
99,100
114,79
111,73
50,100
51,61
77,71
59,82
72,82
123,73
87,71
87,79
67,60
61,67
106,87
80,64
40,89
92,88
91,72
46,100
116,77
125,78
61,98
51,85
126,67
88,61
91,93
45,92
94,100
78,48
57,94
53,70
86,82
52,73
91,73
43,100
89,68
88,65
92,78
100,94
61,100
95,80
108,76
37,100
69,73
84,100
44,69
63,88
93,91
55,100
100,74
89,96
83,67
34,100
100,100
48,94
69,99
63,98
81,95
41,86
65,60
57,67
102,62
57,65
126,85
100,68
78,100
88,87
79,67
58,87
107,84
67,84
76,88
74,100
87,64
58,87
83,94
50,100
60,100
113,100
110,100
59,100
50,58
20,57
104,77
43,83
87,53
84,90
46,100
79,93
33,76
95,100
84,85
60,80
74,91
53,75
86,70
44,73
30,76
95,52
