potds,score
60,78
43,100
82,93
48,81
39,66
70,82
53,71
103,94
49,100
104,73
120,86
69,86
39,97
91,72
60,100
61,93
41,77
48,74
90,54
82,54
74,96
78,100
117,73
102,85
105,64
111,86
74,94
83,67
63,90
113,62
62,73
116,92
45,51
120,65
85,89
67,100
45,69
54,67
104,73
27,92
72,80
94,88
68,83
59,70
97,65
49,49
104,81
47,80
101,75
52,73
84,100
28,83
71,75
102,84
89,79
123,70
32,100
129,91
79,65
98,67
114,79
118,100
112,91
92,80
77,91
85,88
89,72
64,79
87,76
52,54
83,86
103,76
83,64
108,91
58,82
106,77
76,100
98,100
114,58
114,73
108,80
78,75
58,100
76,100
40,84
64,90
96,73
80,59
107,74
115,83
86,75
71,76
45,90
89,64
75,75
81,75
59,92
57,90
69,85
90,68
113,100
105,83
59,63
73,94
87,83
49,80
78,75
116,57
63,74
108,84
57,100
101,77
79,66
99,80
43,100
107,100
112,68
103,71
129,95
41,97
72,78
66,48
53,100
117,88
94,51
73,63
59,95
47,71
119,90
79,57
80,96
103,91
82,77
79,54
71,97
87,99
52,70
66,81
44,96
70,71
49,96
104,100
51,92
57,98
124,72
98,58
82,51
114,100
65,75
81,82
