potds,score
55,68
75,92
112,73
43,82
58,81
64,97
65,74
31,73
99,88
35,80
102,74
56,84
66,73
78,76
112,77
90,95
80,91
67,73
54,96
84,67
109,89
60,65
97,88
97,77
51,92
115,92
49,76
44,96
87,69
117,99
93,93
66,94
63,92
56,95
73,65
59,68
57,77
93,87
119,80
78,96
96,85
38,80
98,95
60,75
106,96
108,94
41,73
70,73
58,88
89,70
78,65
44,84
98,75
75,86
113,89
82,97
114,75
78,65
72,98
73,96
57,83
64,77
56,88
66,84
78,100
117,88
79,87
112,81
22,65
78,87
89,65
75,78
59,76
60,82
119,77
62,66
92,85
39,81
56,89
106,83
108,65
49,90
46,72
54,100
131,96
59,86
54,86
61,83
57,83
80,79
55,91
58,84
47,83
45,90
99,81
60,87
95,97
75,93
73,92
48,85
24,100
53,75
74,78
67,99
87,85
107,90
104,93
84,91
57,94
112,89
18,70
32,74
106,67
72,72
57,86
87,100
63,98
105,69
86,83
125,73
78,84
62,99
50,72
88,68
95,74
64,96
93,66
51,74
49,98
112,76
