potds,score
60,98
43,88
82,79
48,65
39,68
70,99
53,76
103,95
49,89
104,81
120,97
69,72
39,98
91,65
60,95
61,92
41,79
48,85
90,69
82,70
74,100
78,94
117,65
102,94
105,70
111,87
74,93
83,70
63,71
113,79
62,65
116,83
45,66
120,76
85,83
67,99
45,77
54,67
104,75
27,94
72,96
94,77
68,77
59,69
97,67
49,66
104,93
47,72
101,67
52,78
84,96
28,99
71,90
102,93
89,66
123,70
32,92
129,79
79,79
98,83
114,83
118,97
112,78
92,73
77,83
85,81
89,89
64,80
87,85
52,68
83,71
103,75
83,84
108,80
58,75
106,93
76,87
98,87
114,72
114,88
108,90
78,77
58,92
76,95
40,84
64,73
96,79
80,67
107,67
115,88
86,65
71,82
45,80
89,67
75,73
81,94
59,88
57,84
69,67
90,77
113,93
105,87
59,66
73,89
87,66
49,71
78,80
116,77
63,84
108,91
57,90
101,69
79,74
99,85
43,93
107,94
112,85
103,88
129,82
41,100
72,77
66,67
53,91
117,80
94,66
73,72
59,100
47,87
119,86
79,72
80,83
103,73
82,83
79,68
71,79
87,89
52,83
66,73
44,95
70,89
49,81
104,97
51,82
57,80
124,80
98,66
82,69
114,84
65,71
81,78
