potds,score
60,74
43,99
82,60
48,100
39,67
70,100
53,82
103,83
49,100
104,39
120,82
69,74
39,79
91,38
60,81
61,83
41,85
48,79
90,19
82,75
74,100
78,72
117,28
102,55
105,75
111,68
74,72
83,96
63,45
113,75
62,39
116,61
45,37
120,96
85,45
67,100
45,80
54,87
104,75
27,80
72,76
94,99
68,75
59,30
97,78
49,73
104,62
47,61
101,67
52,45
84,100
28,69
71,61
102,48
89,58
123,80
32,51
129,93
79,71
98,67
114,78
118,100
112,65
92,58
77,71
85,60
89,33
64,98
87,52
52,24
83,61
103,58
83,80
108,85
58,83
106,78
76,79
98,89
114,58
114,86
108,76
78,39
58,72
76,72
40,68
64,100
96,83
80,80
107,83
115,96
86,71
71,97
45,72
89,71
75,41
81,93
59,100
57,38
69,100
90,55
113,73
105,90
59,46
73,100
87,100
49,81
78,56
116,87
63,100
108,80
57,97
101,70
79,47
99,60
43,80
107,72
112,47
103,36
129,54
41,72
72,97
66,81
53,91
117,80
94,49
73,58
59,63
47,57
119,100
79,37
80,93
103,100
82,89
79,48
71,83
87,100
52,100
66,99
44,100
70,31
49,100
104,63
51,49
57,100
124,53
98,83
82,6
114,89
65,91
81,73
