potds,score
75,90
34,52
61,57
61,46
85,99
31,87
71,42
121,3
69,10
34,93
81,67
73,38
85,100
115,94
17,91
67,23
62,73
98,59
89,100
13,61
61,93
55,96
35,58
62,100
70,100
65,49
44,100
59,100
57,76
65,73
42,100
60,54
52,81
108,89
42,64
64,46
37,70
53,85
91,41
52,67
90,55
74,89
38,92
113,88
87,94
61,90
32,89
84,54
77,86
95,27
40,37
44,42
56,64
85,69
101,69
85,35
130,85
33,83
86,76
96,70
36,81
38,59
77,45
89,8
111,100
117,100
68,100
75,7
90,48
96,19
107,45
84,57
60,88
79,31
82,66
88,75
100,100
48,51
60,89
109,72
72,98
41,61
73,51
43,70
73,100
72,100
86,18
113,63
32,53
41,38
102,31
57,31
92,57
20,77
96,82
71,89
88,81
64,67
89,40
62,81
95,69
60,100
97,84
