potds,score
72,66
100,75
74,88
43,52
63,100
101,86
103,90
73,91
77,66
94,65
99,94
83,55
81,37
67,67
84,66
80,58
48,100
103,62
103,64
74,100
99,100
104,100
61,72
100,52
88,76
100,58
62,100
69,83
80,69
61,63
61,58
107,77
71,80
24,100
77,52
77,100
108,100
37,54
66,60
31,95
112,60
97,79
81,67
114,85
82,73
80,76
69,89
54,100
65,67
109,63
112,75
102,84
43,100
49,100
75,100
127,91
90,75
108,82
53,88
67,52
121,92
60,100
92,70
70,84
57,61
34,100
40,73
90,64
74,67
115,85
26,62
79,43
73,71
114,57
43,66
45,69
54,86
91,72
63,75
58,72
104,100
56,88
73,65
48,95
113,79
50,97
82,79
36,100
62,100
99,60
98,78
34,79
89,83
117,100
96,67
73,87
127,98
69,69
66,57
86,98
61,63
46,84
71,75
82,73
65,68
41,72
95,67
103,80
90,71
64,88
120,91
94,100
126,52
38,78
63,78
70,100
79,72
58,70
125,99
83,79
30,73
65,74
62,100
89,66
49,54
80,86
42,71
82,80
44,100
87,94
57,83
100,74
103,85
116,95
48,98
45,71
77,96
75,72
79,66
79,80
76,63
40,77
43,84
107,57
65,90
60,82
93,73
83,76
79,84
79,58
118,45
45,97
75,100
64,67
86,48
108,89
94,52
111,98
19,59
91,55
85,73
114,85
20,51
37,77
53,80
77,89
91,56
71,65
53,100
38,69
73,100
38,81
41,75
58,65
4,100
93,61
60,84
74,66
67,80
37,55
129,37
114,70
78,94
106,97
64,83
43,68
100,100
56,100
47,59
61,63
41,58
64,100
74,76
109,87
72,62
89,75
51,80
54,88
45,100
41,91
107,68
61,81
46,96
85,63
96,65
35,94
75,94
65,95
91,71
96,86
127,82
87,63
45,56
62,35
70,78
65,63
36,62
118,74
86,86
107,88
69,56
108,98
77,73
24,92
103,74
32,100
65,96
83,76
93,78
34,94
73,92
36,91
84,71
57,56
45,100
78,93
73,94
75,96
103,91
90,85
103,88
60,72
63,89
99,58
49,85
41,96
68,98
89,86
68,93
112,76
88,93
87,73
66,91
70,94
70,90
107,65
106,86
111,100
80,100
81,55
56,100
42,85
67,81
125,100
78,76
40,63
36,62
84,81
92,99
66,68
34,60
35,80
51,70
47,56
53,49
82,81
131,73
99,100
89,82
105,78
40,92
88,53
80,100
76,100
61,100
50,69
57,95
63,100
80,74
95,54
134,66
0,45
73,59
110,80
96,78
93,79
119,77
44,94
121,83
96,76
73,100
31,84
59,100
112,73
56,66
100,100
84,80
87,83
100,97
89,70
91,91
76,88
122,85
113,100
21,65
91,73
111,45
94,84
74,91
83,88
74,47
73,71
27,100
86,79
45,79
71,88
93,100
92,97
43,54
62,100
92,69
93,67
102,88
108,59
77,94
99,95
76,87
44,82
56,83
121,100
59,98
108,100
29,74
69,67
17,69
82,67
80,59
69,78
30,99
69,82
65,58
56,40
80,54
81,98
71,83
101,63
45,74
62,85
112,72
103,63
99,91
58,79
101,86
70,81
91,71
107,77
59,83
82,60
71,91
99,88
62,68
56,64
60,63
41,81
110,96
43,61
51,98
