potds,score
72,76
77,72
36,80
100,92
95,100
84,83
73,79
63,74
74,83
75,100
93,83
43,100
43,34
63,97
70,82
80,83
101,88
45,96
63,80
73,77
116,96
34,51
103,99
73,90
28,26
55,47
55,72
73,78
58,68
77,47
94,52
99,92
89,100
91,54
86,87
20,78
83,58
97,90
83,47
88,41
85,95
84,100
86,42
34,100
81,57
77,77
25,64
74,65
124,100
33,80
110,44
60,69
43,100
53,71
34,82
67,51
75,100
98,80
83,82
82,73
84,86
48,84
86,66
80,68
74,100
48,100
101,92
16,90
61,69
47,100
48,59
49,100
84,95
39,56
112,74
46,63
79,78
53,88
99,86
56,24
106,86
93,56
87,100
103,65
103,61
103,45
91,81
99,62
74,87
99,100
95,88
102,80
88,60
79,82
77,69
86,86
69,100
66,68
120,100
78,67
69,83
94,64
65,83
104,100
54,100
113,59
124,90
70,100
61,68
100,60
50,55
65,98
53,87
94,84
118,89
88,87
100,51
62,92
71,83
45,78
103,100
30,95
49,100
39,72
69,66
92,66
75,82
77,76
76,96
77,71
80,63
112,74
61,49
61,55
61,90
107,66
71,94
43,100
58,74
38,55
87,62
24,100
29,83
101,58
104,100
77,45
69,98
104,66
120,100
64,76
64,67
81,100
113,68
115,100
65,59
77,88
85,87
93,43
87,78
53,70
103,46
77,98
85,59
81,80
35,85
59,75
108,100
60,46
94,96
69,98
120,44
110,79
112,50
64,54
74,97
78,92
49,100
92,99
39,100
65,90
97,50
31,59
37,52
66,42
31,96
112,73
91,59
54,67
78,64
103,62
81,90
84,99
90,90
97,59
81,63
114,98
60,100
34,91
112,100
36,76
99,53
61,82
88,57
58,62
100,100
82,53
60,91
101,66
86,72
80,66
76,100
69,88
72,75
74,72
91,75
97,100
78,68
54,99
65,59
70,44
71,44
109,71
112,74
41,80
102,91
86,82
124,84
88,94
72,100
21,65
43,100
42,94
121,15
125,100
68,100
72,62
48,85
67,45
96,52
74,100
68,84
90,39
59,77
88,77
67,89
98,59
82,35
49,99
35,64
45,100
75,100
66,39
127,83
90,91
108,93
74,100
71,100
86,88
82,85
83,73
53,94
69,27
83,65
78,100
64,84
66,86
71,75
63,72
61,90
67,55
102,62
121,84
122,81
40,100
46,73
60,100
94,42
92,70
128,63
105,78
81,96
70,100
30,63
56,60
84,100
57,56
34,100
16,67
40,81
37,94
117,58
56,100
48,93
57,99
68,67
60,38
102,65
81,69
53,79
90,83
40,79
74,58
115,85
101,100
11,86
72,75
54,60
105,69
78,62
53,100
73,48
66,81
117,85
41,96
52,35
85,85
129,56
63,57
122,100
26,81
79,50
73,84
56,100
66,62
57,88
3,68
70,56
91,45
114,61
111,71
115,75
78,87
95,71
58,75
52,96
112,97
71,100
116,100
90,83
126,53
43,57
45,86
17,87
74,85
74,80
102,94
31,100
64,96
83,86
85,71
32,59
54,71
86,34
115,43
104,84
86,44
92,100
67,39
91,62
80,91
63,80
63,72
54,66
101,100
95,34
74,29
67,75
67,68
58,60
82,85
104,100
115,64
52,54
60,47
69,65
63,100
62,92
65,65
79,56
87,95
122,43
113,66
88,87
56,100
112,64
55,100
73,69
86,86
73,72
66,74
62,79
43,84
109,99
60,100
14,58
62,100
101,79
48,94
80,83
34,100
32,100
90,100
113,94
50,100
82,95
70,75
36,100
49,100
62,84
57,38
68,100
60,60
69,100
54,92
94,88
51,73
109,68
99,47
39,53
60,43
84,70
44,99
62,97
89,43
97,95
109,98
98,67
99,100
77,79
34,75
89,92
112,94
102,24
114,87
117,100
96,80
71,56
38,86
65,87
25,57
73,90
60,83
62,57
67,91
127,79
98,79
59,64
69,88
116,100
65,90
45,48
56,60
103,100
53,49
111,88
84,30
78,87
106,88
50,100
54,66
66,67
97,77
67,93
46,67
86,100
48,85
108,77
87,91
61,59
46,66
32,85
37,40
71,74
77,76
82,70
124,57
65,70
97,74
13,74
51,68
41,92
51,100
89,58
80,33
120,79
89,80
78,77
116,77
76,91
19,87
59,59
95,72
102,59
87,72
61,81
77,67
31,91
85,87
115,100
55,88
103,70
98,60
90,65
112,100
35,51
62,100
79,88
64,80
61,98
120,97
49,100
84,68
103,63
94,85
59,91
126,54
60,67
96,61
61,100
49,68
60,71
89,56
72,72
94,66
86,90
89,96
71,67
81,58
38,81
58,86
94,9
79,83
46,94
113,63
99,44
48,81
123,69
87,72
63,66
70,100
97,100
79,82
58,50
67,51
51,100
74,83
57,62
48,84
50,35
125,87
83,83
44,100
87,78
104,100
67,67
30,69
52,91
78,44
65,58
113,98
62,100
46,88
63,100
86,100
67,89
89,81
77,88
130,78
65,42
107,60
45,88
106,61
100,93
125,44
53,96
119,57
37,90
48,72
122,92
83,88
54,82
28,56
87,45
49,65
80,81
117,84
61,87
42,62
104,78
64,100
90,98
82,77
106,77
27,78
72,80
70,76
44,99
94,93
99,76
80,84
68,90
93,100
87,100
95,100
88,67
66,100
59,100
57,68
83,60
63,90
70,76
100,85
35,55
103,91
74,49
66,48
60,79
59,62
116,100
27,87
48,84
63,80
40,100
43,66
97,81
39,94
56,80
80,84
92,87
63,81
49,62
73,93
76,61
54,68
12,79
91,73
104,66
45,64
79,17
70,66
109,79
77,98
49,84
57,70
75,82
59,100
96,70
45,97
12,95
79,63
57,85
103,60
74,73
100,73
46,100
78,46
61,65
79,64
76,79
52,72
67,86
85,100
81,100
59,69
108,80
58,72
57,56
47,68
77,67
116,68
55,83
62,34
59,49
89,95
93,73
109,77
65,71
40,66
119,100
95,96
125,74
96,33
43,65
99,72
101,79
47,72
117,76
57,100
107,57
82,61
58,100
42,100
102,75
70,68
94,18
54,80
68,62
60,93
65,81
60,72
42,51
31,81
93,73
89,53
52,88
100,51
111,100
73,72
110,100
80,88
101,66
32,92
50,98
107,84
71,91
64,100
78,100
96,100
51,73
60,100
134,39
94,93
38,52
98,93
78,47
83,63
58,100
79,93
92,71
79,73
52,79
44,100
72,48
118,41
61,90
60,79
45,100
49,61
75,100
87,77
64,58
45,61
87,74
86,60
51,92
108,100
33,94
90,29
51,62
106,83
70,88
84,80
28,69
52,77
91,77
121,75
57,94
108,100
126,60
62,100
76,75
105,86
127,79
75,80
88,56
71,85
41,82
7,75
53,65
80,53
93,53
58,61
111,49
94,32
82,55
58,90
68,94
111,100
53,97
48,100
53,73
42,72
71,94
39,30
91,100
64,60
102,68
71,100
81,85
19,71
49,98
37,54
66,80
91,53
85,77
81,100
88,100
66,55
89,88
47,84
51,52
36,85
92,100
90,87
78,92
85,90
101,98
114,100
86,64
75,99
20,67
123,74
69,96
32,80
91,100
37,84
72,58
49,89
53,68
45,100
77,84
129,95
89,81
89,62
48,82
80,67
91,36
69,54
103,67
115,100
56,77
94,95
70,90
41,100
98,92
110,71
64,100
58,52
110,55
52,48
85,70
12,73
77,73
79,59
94,100
81,23
89,64
78,63
41,41
71,60
59,97
119,75
90,41
53,100
71,87
67,99
59,71
78,55
38,72
71,93
44,85
54,51
73,100
113,62
57,74
63,55
85,100
74,80
98,66
43,73
62,46
69,41
118,67
38,72
41,80
66,57
75,77
123,75
53,50
107,85
98,93
107,76
58,59
130,36
4,100
93,78
60,70
114,82
74,46
27,99
75,81
118,92
86,96
59,100
52,75
113,82
91,81
105,94
75,68
67,97
61,72
29,92
113,100
58,78
103,80
57,41
114,100
83,92
68,82
60,66
63,100
112,92
37,69
107,38
129,17
82,100
77,51
124,99
109,58
116,83
86,89
43,97
50,80
61,60
92,60
69,53
77,77
114,70
78,44
114,80
66,77
78,100
72,100
73,100
88,63
89,47
57,56
95,100
85,78
115,75
51,99
89,85
56,99
65,85
106,100
64,98
88,76
69,88
89,60
32,100
43,62
88,48
64,90
89,54
64,86
56,98
92,63
71,76
87,61
117,79
92,93
100,100
56,85
60,70
63,88
59,82
81,87
51,52
66,100
45,27
113,74
87,83
78,87
106,44
52,41
47,57
84,53
61,79
45,76
68,92
41,72
83,64
83,95
68,96
64,85
74,93
109,86
18,83
103,66
46,95
32,84
83,71
113,65
74,69
117,75
113,100
62,75
79,100
89,100
57,91
108,87
82,62
100,86
71,78
112,75
35,86
84,64
62,94
58,97
46,83
22,100
72,79
106,69
61,92
130,76
65,95
131,74
104,84
72,64
53,67
87,71
77,84
76,95
112,70
35,70
98,100
67,79
89,85
67,78
51,75
95,44
54,97
82,87
74,72
42,80
45,95
69,86
83,97
36,100
95,78
120,92
114,70
78,100
84,96
66,81
73,64
93,65
63,76
65,100
47,100
64,75
41,79
67,65
