potds,score
72,60
100,64
74,100
43,21
63,63
101,92
103,100
73,63
77,100
94,32
99,94
83,36
81,62
67,76
84,64
80,100
48,100
103,76
103,51
74,100
99,97
104,100
61,35
100,52
88,43
100,36
62,98
69,83
80,82
61,70
61,46
107,63
71,88
24,100
77,23
77,86
108,70
37,41
66,43
31,74
112,79
97,79
81,37
114,83
82,61
80,97
69,96
54,97
65,78
109,31
112,87
102,39
43,88
49,86
75,100
127,100
90,76
108,100
53,91
67,78
121,97
60,75
92,46
70,91
57,47
34,88
40,100
90,96
74,100
115,100
26,82
79,54
73,100
114,72
43,56
45,85
54,68
91,65
63,87
58,54
104,100
56,100
73,89
48,84
113,91
50,98
82,81
36,91
62,100
99,64
98,40
34,39
89,99
117,72
96,75
73,87
127,92
69,72
66,45
86,92
61,76
46,20
71,100
82,74
65,94
41,100
95,46
103,35
90,45
64,99
120,94
94,73
126,73
38,63
63,54
70,94
79,99
58,45
125,100
83,93
30,61
65,79
62,70
89,79
49,76
80,64
42,77
82,85
44,73
87,98
57,55
100,62
103,86
116,92
48,91
45,56
77,86
75,97
79,65
79,72
76,37
40,76
43,89
107,46
65,41
60,49
93,61
83,54
79,98
79,100
118,49
45,98
75,100
64,54
86,19
108,69
94,59
111,92
19,91
91,50
85,68
114,100
20,62
37,91
53,90
77,70
91,5
71,40
53,85
38,78
73,100
38,79
41,100
58,15
4,100
93,99
60,88
74,22
67,77
37,68
129,34
114,100
78,83
106,65
64,88
43,72
100,100
56,100
47,61
61,67
41,88
64,100
74,92
109,88
72,17
89,62
51,62
54,80
45,79
41,53
107,98
61,62
46,56
85,28
96,28
35,76
75,86
65,69
91,61
96,100
127,65
87,69
45,40
62,61
70,89
65,54
36,53
118,44
86,82
107,85
69,58
108,63
77,91
24,100
103,72
32,100
65,93
83,56
93,83
34,86
73,100
36,64
84,100
57,45
45,94
78,83
73,100
75,72
103,95
90,73
103,87
60,73
63,80
99,64
49,76
41,46
68,100
89,99
68,84
112,70
88,68
87,68
66,100
70,83
70,40
107,71
106,60
111,67
80,100
81,67
56,98
42,67
67,71
125,100
78,100
40,100
36,26
84,67
92,45
66,98
34,43
35,77
51,96
47,71
53,87
82,71
131,65
99,79
89,87
105,92
40,97
88,35
80,80
76,78
61,98
50,87
57,100
63,100
80,80
95,38
134,48
0,41
73,44
110,81
96,59
93,40
119,30
44,81
121,75
96,45
73,83
31,100
59,83
112,76
56,81
100,67
84,95
87,100
100,80
89,70
91,81
76,82
122,56
113,75
21,84
91,82
111,25
94,91
74,90
83,68
74,58
73,38
27,90
86,21
45,57
71,64
93,100
92,77
43,63
62,100
92,11
93,92
102,86
108,50
77,98
99,98
76,83
44,55
56,75
121,100
59,71
108,98
29,72
69,44
17,86
82,63
80,76
69,83
30,88
69,88
65,36
56,79
80,85
81,71
71,84
101,100
45,31
62,58
112,81
103,91
99,100
58,80
101,95
70,66
91,85
107,72
59,75
82,20
71,98
99,82
62,94
56,43
60,74
41,91
110,92
43,49
51,100
