potds,score
73,92
85,98
77,51
124,83
34,100
98,92
61,86
112,91
65,82
71,83
30,94
93,69
88,68
78,70
66,55
81,100
57,91
53,87
40,58
122,68
58,64
116,89
104,41
82,56
115,41
60,78
51,69
38,56
56,73
78,97
67,59
48,75
108,100
87,90
89,41
19,89
59,63
102,70
94,52
52,94
106,78
70,100
27,78
63,66
39,100
96,77
45,91
103,77
74,83
89,90
99,79
92,72
72,63
87,64
51,64
58,56
66,34
56,74
64,80
59,81
75,79
59,68
68,100
124,39
50,56
66,79
115,88
51,82
69,100
59,89
120,71
66,69
93,39
38,100
94,84
53,100
78,89
61,100
94,84
60,100
105,50
95,100
104,85
76,80
84,92
86,74
76,87
73,51
47,92
111,94
71,50
61,76
53,90
113,100
90,69
60,78
55,52
66,86
113,74
116,82
110,48
86,36
84,67
77,100
61,98
29,100
50,56
101,100
108,92
70,100
45,81
92,100
62,90
58,95
86,99
22,88
100,97
78,40
48,70
46,74
86,91
88,27
87,100
45,98
101,73
80,78
62,66
71,93
82,48
61,43
109,72
127,81
78,96
72,56
106,76
96,100
61,83
93,100
52,94
74,78
108,84
100,48
39,100
45,100
68,83
80,60
