potds,score
77,68
73,82
83,70
88,61
93,67
87,85
74,86
66,62
120,93
77,46
108,86
120,48
98,51
64,72
94,53
56,62
16,76
101,100
54,57
32,73
63,88
67,84
82,60
62,90
62,81
77,45
71,85
67,93
53,72
46,64
61,70
32,90
37,47
89,61
94,47
37,88
28,48
43,81
63,72
79,55
81,95
40,86
82,66
42,49
83,71
82,50
53,62
51,56
78,83
37,66
72,46
89,100
110,53
12,84
119,75
63,81
60,93
129,56
109,73
62,88
54,89
73,60
80,54
64,99
70,96
72,78
91,55
45,52
62,54
72,98
95,69
83,91
53,66
34,75
109,64
82,61
67,56
101,48
50,91
38,98
61,89
100,67
27,93
52,59
67,81
79,76
33,64
36,56
72,47
71,62
71,67
79,45
44,88
80,99
31,75
64,70
71,72
61,73
45,75
118,94
59,50
31,54
27,96
58,74
85,88
60,69
76,45
104,95
34,73
67,76
17,80
6,76
95,69
