potds,score
70,82
91,54
106,86
54,100
124,90
50,55
94,84
92,66
76,96
61,90
101,58
81,100
103,46
77,98
81,80
78,92
103,62
100,100
60,91
74,72
97,100
68,100
67,89
45,100
52,35
70,56
52,96
88,87
112,64
60,100
14,58
69,100
39,53
60,43
112,94
25,57
98,79
87,72
98,60
60,71
81,58
113,63
113,98
48,72
90,98
70,76
100,73
78,46
61,65
67,86
57,100
73,72
32,92
107,84
71,91
70,88
91,77
62,100
127,79
71,85
91,100
71,100
90,87
41,100
77,73
113,62
118,67
103,80
107,38
77,51
116,83
86,89
81,87
83,64
62,75
89,100
74,72
42,80
69,86
83,97
64,75
63,80
83,95
112,60
72,85
71,100
120,49
79,100
41,80
34,90
48,55
66,81
72,54
88,97
101,80
71,94
72,100
98,96
96,89
51,96
106,93
50,96
53,75
108,98
115,46
93,91
70,99
52,85
45,100
126,95
53,65
127,61
118,73
62,47
49,55
52,64
48,91
121,88
28,71
54,90
53,78
109,65
85,57
70,83
40,83
88,100
40,75
60,38
38,88
77,76
111,37
87,71
67,86
75,100
86,77
81,53
78,98
76,96
107,84
100,85
71,88
92,99
105,94
92,97
65,94
108,76
42,100
78,69
31,48
130,89
47,83
