potds,score
80,73
73,81
110,50
46,77
102,91
87,71
29,76
64,66
97,61
37,54
70,61
83,61
105,88
57,61
78,66
3,66
87,96
43,90
109,90
80,89
34,92
50,97
89,49
34,79
96,67
84,38
76,100
95,67
103,54
58,90
99,44
50,31
78,45
125,57
70,72
12,88
55,75
95,92
96,53
58,100
70,69
79,58
118,45
49,53
80,70
58,66
53,79
19,59
20,51
48,88
103,59
110,69
71,65
54,49
29,79
88,75
45,40
84,48
113,86
131,90
53,57
112,68
45,100
65,95
41,52
100,95
96,65
95,40
56,60
36,62
50,53
83,36
72,54
104,56
69,53
57,56
44,56
103,91
122,81
113,44
72,97
26,100
106,60
49,68
91,86
106,100
64,63
67,82
110,81
62,100
106,47
80,52
63,100
134,66
105,55
100,97
73,38
90,93
68,53
99,100
89,73
20,31
58,81
94,74
82,67
55,61
56,40
81,98
90,100
43,61
