potds,score
100,92
103,70
77,80
99,97
83,70
67,71
80,67
48,100
103,69
103,79
104,99
61,88
88,68
100,76
69,71
80,66
24,90
77,93
66,75
97,84
80,93
54,90
112,81
43,86
127,79
90,73
108,73
92,75
70,70
40,85
90,66
26,78
73,86
54,79
104,99
56,96
73,77
48,91
113,83
36,91
73,83
127,99
69,81
66,74
86,93
71,79
82,87
41,87
103,93
38,72
125,96
83,66
89,86
49,70
80,86
42,88
100,87
107,65
65,82
93,87
79,73
94,66
114,84
38,81
58,71
67,67
37,74
106,87
64,86
100,89
109,98
85,71
35,90
75,86
65,100
96,73
118,92
86,73
108,89
32,99
65,98
45,85
75,87
63,83
99,74
49,97
68,99
112,83
88,88
87,91
70,97
106,95
80,94
81,72
125,97
78,74
40,72
92,96
66,82
51,86
53,66
82,96
131,92
89,97
105,70
88,67
76,80
61,94
50,81
57,86
80,68
121,96
73,99
56,86
100,98
84,86
87,95
91,99
21,66
92,90
62,85
93,82
102,83
77,93
56,70
108,98
29,76
69,68
80,77
101,70
45,83
91,91
82,76
56,67
51,87
