potds,score
73,77
85,95
77,77
124,100
34,82
98,80
61,69
112,74
65,83
71,83
30,95
93,43
88,57
78,68
66,39
81,96
57,99
53,79
40,79
122,100
58,75
116,100
104,84
82,85
115,64
60,60
51,73
38,86
56,60
78,87
67,93
48,85
108,77
87,91
89,58
19,87
59,59
102,59
94,66
52,91
106,61
70,76
27,87
63,80
39,94
96,70
45,97
103,60
74,73
89,95
99,72
92,71
72,48
87,74
51,62
58,90
66,55
56,77
64,100
59,71
75,77
59,100
68,82
124,99
50,80
66,77
115,75
51,99
69,88
59,82
120,92
66,81
93,65
38,96
94,96
53,80
78,68
61,100
94,100
60,78
105,58
95,100
104,100
76,94
84,87
86,69
76,74
73,95
47,66
111,93
71,93
61,100
53,100
113,85
90,62
60,98
55,44
66,90
113,83
116,86
110,58
86,57
84,85
77,91
61,92
29,100
50,65
101,82
108,94
70,100
45,95
92,100
62,100
58,86
86,100
22,92
100,83
78,50
48,49
46,82
86,89
88,58
87,61
45,81
101,100
80,82
62,48
71,90
82,43
61,48
109,62
127,89
78,100
72,81
106,92
96,97
61,97
93,100
52,91
74,64
108,84
100,78
39,100
45,100
68,90
80,60
