potds,score
116,87
89,76
86,90
25,79
74,70
86,67
101,98
48,76
84,96
53,81
99,81
95,68
79,65
78,75
75,95
77,71
104,93
113,75
115,96
74,95
65,88
54,68
76,97
72,79
74,73
68,83
82,85
40,92
48,70
72,74
31,95
64,100
86,81
73,86
94,68
109,80
65,93
106,76
54,65
112,65
57,90
46,79
107,65
119,68
122,100
88,70
83,81
80,87
57,99
62,71
117,79
54,98
60,99
110,84
101,77
60,87
134,70
58,94
44,97
33,89
76,71
105,87
75,93
53,82
111,78
85,82
89,81
85,81
71,84
71,97
62,66
123,68
113,72
105,70
58,82
89,76
95,78
92,90
71,71
60,83
63,89
18,66
57,65
82,82
87,84
35,85
67,79
82,100
36,80
49,86
68,77
47,94
103,75
74,75
113,81
49,88
83,79
105,84
38,98
94,90
95,70
57,74
62,89
31,77
27,77
115,89
54,88
105,69
108,84
82,71
57,87
57,75
117,77
89,76
68,78
68,74
72,94
66,78
38,65
106,77
81,82
93,86
56,80
69,97
63,69
69,84
103,82
52,97
86,93
35,70
83,89
76,79
101,82
77,70
88,75
60,96
59,71
111,86
58,86
78,79
91,99
70,65
42,85
71,87
64,66
75,77
36,96
100,86
36,93
31,91
103,80
84,75
66,71
91,90
116,79
61,75
49,82
26,82
