potds,score
55,39
75,96
112,94
43,100
58,68
64,48
65,48
31,56
99,76
35,86
102,44
56,78
66,30
78,85
112,100
90,80
80,93
67,93
54,91
84,62
109,100
60,79
97,45
97,82
51,100
115,100
49,71
44,85
87,62
117,100
93,74
66,74
63,80
56,47
73,77
59,100
57,35
93,64
119,80
78,90
96,100
38,29
98,75
60,44
106,81
108,82
41,77
70,73
58,52
89,78
78,44
44,88
98,75
75,57
113,100
82,100
114,73
78,39
72,100
73,73
57,52
64,100
56,72
66,81
78,49
117,72
79,86
112,80
22,80
78,100
89,69
75,55
59,71
60,18
119,100
62,18
92,100
39,67
56,100
106,82
108,56
49,80
46,94
54,83
131,68
59,62
54,76
61,74
57,65
80,97
55,58
58,99
47,53
45,56
99,20
60,84
95,34
75,74
73,68
48,86
24,79
53,34
74,40
67,79
87,91
107,100
104,93
84,75
57,81
112,100
18,37
32,88
106,78
72,91
57,93
87,77
63,65
105,93
86,80
125,59
78,90
62,100
50,34
88,64
95,54
64,92
93,81
51,82
49,49
112,76
