potds,score
100,81
103,99
77,81
99,83
83,56
67,63
80,98
48,92
103,71
103,51
104,100
61,37
88,49
100,47
69,86
80,76
24,100
77,100
66,38
97,60
80,82
54,100
112,73
43,92
127,90
90,89
108,100
92,63
70,77
40,100
90,83
26,89
73,85
54,76
104,99
56,100
73,71
48,100
113,100
36,83
73,79
127,79
69,60
66,62
86,96
71,87
82,78
41,100
103,38
38,69
125,100
83,97
89,91
49,68
80,77
42,82
100,47
107,57
65,61
93,69
79,95
94,70
114,88
38,93
58,35
67,83
37,69
106,74
64,100
100,100
109,84
85,15
35,84
75,74
65,88
96,85
118,49
86,86
108,57
32,98
65,100
45,76
75,81
63,81
99,56
49,59
68,85
112,73
88,74
87,87
70,58
106,79
80,100
81,69
125,93
78,92
40,100
92,53
66,78
51,97
53,83
82,83
131,69
89,100
105,92
88,27
76,58
61,100
50,88
57,100
80,79
121,67
73,74
56,95
100,85
84,98
87,96
91,85
21,79
92,92
62,100
93,77
102,100
77,85
56,86
108,100
29,59
69,29
80,64
101,90
45,50
91,77
82,18
56,54
51,100
