potds,score
100,64
103,100
77,100
99,94
83,36
67,76
80,100
48,100
103,76
103,51
104,100
61,35
88,43
100,36
69,83
80,82
24,100
77,86
66,43
97,79
80,97
54,97
112,87
43,88
127,100
90,76
108,100
92,46
70,91
40,100
90,96
26,82
73,100
54,68
104,100
56,100
73,89
48,84
113,91
36,91
73,87
127,92
69,72
66,45
86,92
71,100
82,74
41,100
103,35
38,63
125,100
83,93
89,79
49,76
80,64
42,77
100,62
107,46
65,41
93,61
79,98
94,59
114,100
38,78
58,15
67,77
37,68
106,65
64,88
100,100
109,88
85,28
35,76
75,86
65,69
96,100
118,44
86,82
108,63
32,100
65,93
45,94
75,72
63,80
99,64
49,76
68,100
112,70
88,68
87,68
70,40
106,60
80,100
81,67
125,100
78,100
40,100
92,45
66,98
51,96
53,87
82,71
131,65
89,87
105,92
88,35
76,78
61,98
50,87
57,100
80,80
121,75
73,83
56,81
100,67
84,95
87,100
91,81
21,84
92,77
62,100
93,92
102,86
77,98
56,75
108,98
29,72
69,44
80,76
101,100
45,31
91,85
82,20
56,43
51,100
