potds,score
77,55
36,90
95,94
84,91
73,78
63,80
93,91
45,99
63,60
73,80
55,54
20,72
97,74
86,27
34,91
110,31
83,73
47,100
49,100
79,86
56,23
87,93
103,70
99,62
69,100
94,68
113,67
65,82
118,85
39,57
38,74
87,44
69,100
87,76
53,53
35,78
59,63
60,54
94,100
64,64
49,100
92,99
78,51
90,100
36,87
72,80
91,66
70,47
71,42
42,86
72,67
67,61
96,45
98,72
86,72
63,85
61,79
46,54
94,31
128,72
105,83
56,78
84,88
37,87
11,77
117,90
41,92
129,70
56,89
3,83
91,27
115,94
95,77
71,100
126,41
17,91
74,98
102,96
85,61
32,65
115,37
54,46
52,39
69,66
63,100
79,66
122,44
55,100
86,100
62,100
101,89
32,93
70,75
68,100
44,100
99,100
114,76
59,76
53,61
111,100
50,100
37,42
124,57
51,70
116,97
77,81
31,99
35,58
49,80
59,94
60,47
61,100
72,70
71,73
58,99
99,55
123,80
87,72
51,84
48,83
50,46
87,78
67,69
86,90
77,100
100,100
61,72
106,59
80,67
35,62
60,72
40,87
92,73
76,73
91,91
79,37
57,76
46,84
108,63
58,76
116,66
65,73
125,57
47,89
89,50
100,49
64,82
94,89
78,60
61,100
49,55
87,77
51,94
52,74
126,52
88,41
7,67
68,100
42,64
81,88
47,67
78,83
91,100
45,86
80,57
69,42
98,86
94,95
41,34
67,89
78,46
57,60
63,63
85,89
53,54
27,100
86,100
52,91
91,74
57,46
83,87
60,60
63,100
43,100
61,62
56,100
89,50
32,91
88,67
92,97
51,33
45,44
68,100
113,97
100,77
84,54
72,94
61,80
65,97
131,62
53,65
67,60
95,87
73,76
67,55
80,27
110,63
44,42
108,81
37,69
95,52
51,45
105,54
37,83
30,74
120,89
77,67
69,62
87,81
84,100
44,91
63,97
96,74
112,83
98,86
95,91
105,95
88,77
67,94
97,70
33,83
61,100
93,72
55,97
74,100
83,27
100,50
89,86
94,100
117,100
44,63
83,99
56,78
81,49
87,79
49,65
34,76
106,87
32,51
110,48
100,96
48,87
122,63
72,83
58,27
111,100
47,93
49,93
49,100
70,83
123,69
63,40
69,100
63,90
52,64
81,100
41,89
49,59
65,37
57,69
108,88
100,70
103,77
102,74
20,100
112,66
32,97
106,74
57,75
79,86
126,62
91,83
133,63
85,100
85,16
127,79
100,60
78,100
71,63
88,63
72,85
31,93
100,98
110,100
79,60
58,80
46,43
89,87
107,95
71,100
42,83
72,94
104,81
116,74
86,72
83,100
24,68
77,80
59,97
67,52
76,71
74,100
65,85
87,67
104,31
98,93
105,49
68,72
86,85
109,81
52,92
58,100
83,100
64,86
50,91
60,100
60,97
93,21
113,94
21,64
110,100
49,96
47,93
92,36
59,70
80,72
109,72
50,41
20,59
72,98
77,84
31,75
50,78
56,65
104,58
90,100
43,58
130,98
87,45
58,81
84,77
85,58
53,84
46,100
79,78
95,74
83,48
33,72
95,100
34,77
81,45
84,82
60,77
74,88
114,98
53,75
53,100
86,82
44,87
88,39
92,100
68,64
92,44
87,100
72,47
98,100
19,72
42,90
102,31
57,31
92,60
30,74
71,89
113,85
103,43
92,85
89,40
50,54
86,41
95,45
60,100
39,61
