potds,score
72,76
100,92
74,83
43,34
63,97
101,88
103,99
73,78
77,47
94,52
99,92
83,58
81,57
67,51
84,86
80,68
48,100
103,61
103,45
74,87
99,100
104,100
61,68
100,60
88,87
100,51
62,92
69,66
80,63
61,49
61,55
107,66
71,94
24,100
77,45
77,88
108,100
37,52
66,42
31,96
112,73
97,59
81,63
114,98
82,53
80,66
69,88
54,99
65,59
109,71
112,74
102,91
43,100
49,99
75,100
127,83
90,91
108,93
53,94
67,55
121,84
60,100
92,70
70,100
57,56
34,100
40,81
90,83
74,58
115,85
26,81
79,50
73,84
114,61
43,57
45,86
54,71
91,62
63,80
58,60
104,100
56,100
73,72
48,94
113,94
50,100
82,95
36,100
62,84
99,47
98,67
34,75
89,92
117,100
96,80
73,90
127,79
69,88
66,67
86,100
61,59
46,66
71,74
82,70
65,70
41,92
95,72
103,70
90,65
64,80
120,97
94,85
126,54
38,81
63,66
70,100
79,82
58,50
125,87
83,83
30,69
65,58
62,100
89,81
49,65
80,81
42,62
82,77
44,99
87,100
57,68
100,85
103,91
116,100
48,84
45,64
77,98
75,82
79,63
79,64
76,79
40,66
43,65
107,57
65,81
60,72
93,73
83,63
79,93
79,73
118,41
45,100
75,100
64,58
86,60
108,100
94,32
111,100
19,71
91,53
85,90
114,100
20,67
37,84
53,68
77,84
91,36
71,60
53,100
38,72
73,100
38,72
41,80
58,59
4,100
93,78
60,70
74,46
67,97
37,69
129,17
114,80
78,100
106,100
64,98
43,62
100,100
56,85
47,57
61,79
41,72
64,85
74,93
109,86
72,64
89,85
51,75
54,97
45,95
41,79
107,82
61,61
46,83
85,47
96,49
35,95
75,92
65,77
91,56
96,86
127,62
87,58
45,41
62,26
70,59
65,77
36,53
118,58
86,83
107,79
69,50
108,90
77,89
24,100
103,60
32,100
65,85
83,85
93,76
34,79
73,100
36,84
84,73
57,37
45,90
78,95
73,78
75,84
103,94
90,75
103,93
60,67
63,100
99,58
49,69
41,100
68,87
89,100
68,98
112,71
88,95
87,79
66,100
70,99
70,90
107,78
106,94
111,83
80,100
81,55
56,100
42,66
67,86
125,97
78,83
40,83
36,67
84,81
92,88
66,78
34,40
35,87
51,80
47,45
53,56
82,94
131,65
99,100
89,100
105,84
40,75
88,33
80,100
76,80
61,100
50,72
57,100
63,100
80,59
95,57
134,65
0,39
73,41
110,95
96,77
93,61
119,61
44,100
121,71
96,63
73,100
31,90
59,96
112,55
56,79
100,100
84,81
87,100
100,100
89,57
91,100
76,85
122,66
113,100
21,69
91,64
111,55
94,92
74,79
83,84
74,52
73,60
27,81
86,70
45,70
71,72
93,99
92,100
43,60
62,95
92,52
93,50
102,100
108,68
77,100
99,100
76,90
44,69
56,71
121,100
59,90
108,100
29,82
69,55
17,84
82,68
80,65
69,68
30,79
69,85
65,53
56,31
80,69
81,86
71,84
101,74
45,69
62,100
112,75
103,72
99,73
58,80
101,90
70,80
91,60
107,89
59,85
82,51
71,83
99,91
62,59
56,46
60,66
41,77
110,81
43,66
51,100
