potds,score
84,99
73,86
63,72
93,80
20,66
34,71
47,81
49,88
79,84
103,76
65,85
39,83
87,96
60,65
90,98
36,69
63,81
128,91
84,93
37,92
117,95
126,69
74,89
102,89
52,65
69,66
79,69
122,68
86,91
62,100
32,95
99,99
114,67
111,70
50,95
51,81
77,86
59,85
72,71
123,87
87,90
87,73
67,79
61,74
106,98
80,73
40,83
92,84
91,75
46,90
116,90
125,84
61,89
51,70
126,77
88,72
91,75
45,92
94,95
78,65
57,85
53,66
86,68
52,75
91,65
43,95
89,73
88,81
92,79
100,96
61,86
95,79
108,88
37,80
69,74
84,99
44,68
63,85
93,89
55,95
100,73
89,80
83,82
34,88
100,97
48,79
69,92
63,82
81,88
41,88
65,68
57,87
102,78
57,65
126,65
100,87
78,81
88,96
79,77
58,89
107,79
67,99
76,84
74,96
87,78
58,83
83,94
50,90
60,95
113,90
110,97
59,91
50,68
20,70
104,69
43,68
87,69
84,78
46,96
79,95
33,70
95,97
84,92
60,68
74,100
53,66
86,89
44,84
30,88
95,68
