potds,score
43,100
58,78
84,83
53,56
74,87
16,83
91,88
88,61
86,91
69,96
45,87
77,61
85,70
112,53
81,77
84,97
112,95
86,82
88,82
59,69
71,57
53,100
63,72
92,94
101,100
62,95
66,80
49,100
57,58
97,86
103,100
77,65
89,75
89,84
48,100
97,100
67,58
104,97
63,100
130,77
53,100
64,100
95,100
54,63
12,71
109,83
59,94
52,87
85,100
59,63
102,81
68,49
31,81
50,99
45,80
121,69
93,65
48,100
49,86
66,92
81,98
88,100
101,98
86,71
69,100
49,85
94,94
107,100
107,79
75,86
61,76
89,100
65,82
45,89
68,77
46,68
104,74
84,78
63,91
47,97
72,50
62,79
52,97
115,79
62,53
74,76
97,84
16,52
61,63
54,100
72,87
64,63
95,82
104,91
64,68
81,72
86,82
65,100
120,55
71,78
58,61
93,68
106,87
41,100
59,59
92,76
50,87
66,97
73,47
27,100
84,95
69,68
87,99
94,78
104,99
128,93
72,76
54,89
38,93
95,63
87,77
88,70
108,75
88,97
114,100
43,100
84,71
70,77
87,80
64,55
28,100
50,98
64,97
68,74
95,86
119,69
78,59
79,81
32,59
99,71
74,99
94,84
77,100
81,81
79,76
82,56
95,64
