autogrades,score
6,100
8,48
8,80
4,54
5,96
12,76
6,71
3,60
3,67
9,70
9,94
2,60
6,43
1,34
6,85
5,96
11,98
9,91
7,100
12,93
6,85
11,100
7,65
5,97
7,94
9,74
7,69
9,82
2,38
12,81
9,96
11,94
11,88
13,95
6,100
10,80
7,40
8,100
12,92
11,73
8,84
13,100
6,85
6,50
11,62
8,93
9,100
7,84
7,100
5,44
7,76
8,51
10,90
4,89
5,51
8,91
7,54
10,100
6,100
4,82
13,100
7,100
5,100
7,70
6,94
4,78
9,78
11,87
7,85
7,100
3,64
6,86
10,78
2,56
10,100
6,100
10,91
6,100
6,64
11,100
4,47
13,100
11,83
6,100
7,28
10,78
8,62
8,72
8,70
8,95
6,100
5,56
13,96
8,66
11,89
12,86
2,73
7,93
12,82
7,69
8,73
8,79
6,95
13,100
2,43
4,89
7,78
6,93
7,80
7,73
9,83
9,75
12,89
6,84
8,93
7,100
8,97
7,96
10,82
6,62
8,76
9,100
5,93
10,94
9,100
12,92
2,57
8,61
9,83
6,80
7,100
6,91
12,100
7,87
6,88
8,74
3,24
4,68
6,67
4,56
10,90
9,100
12,100
3,71
6,100
1,38
9,82
