potds,score
84,83
73,79
63,74
93,83
20,78
34,100
47,100
49,100
79,78
103,65
65,98
39,72
87,78
60,46
90,90
36,76
63,72
128,63
84,100
37,94
117,85
126,53
74,80
102,94
52,54
69,65
79,56
122,43
86,86
62,100
32,100
99,100
114,87
111,88
50,100
51,68
77,67
59,91
72,72
123,69
87,72
87,78
67,67
61,87
106,77
80,84
40,100
92,87
91,73
46,100
116,68
125,74
61,90
51,92
126,60
88,56
91,100
45,100
94,100
78,55
57,74
53,50
86,96
52,75
91,81
43,97
89,60
88,48
92,93
100,86
61,92
95,78
108,67
37,83
69,78
84,100
44,85
63,100
93,76
55,91
100,55
89,98
83,82
34,83
100,100
48,81
69,100
63,94
81,95
41,78
65,48
57,53
102,76
57,60
126,75
100,67
78,99
88,77
79,61
58,87
107,88
67,72
76,68
74,100
87,68
58,92
83,100
50,100
60,91
113,100
110,91
59,81
50,57
20,72
104,70
43,75
87,39
84,91
46,95
79,77
33,83
95,98
84,96
60,65
74,100
53,93
86,68
44,92
30,90
95,46
